time/episodes,cv/rollout_cv_value,cv/rollout_cv_count,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate
5752,27435.104076374322,35276,212,1352,287600,-5.22518314,50.0,0.0006075716705527157,277550,1.3525399160385132,0.001
5756,27453.584122002125,35295,212,1353,287800,-5.206293860000001,50.0,0.0005354925378924236,277750,1.3613302087783814,0.001
5760,27471.11458704993,35314,212,1354,288000,-5.203928229999999,50.0,0.0006970431422814727,277950,1.3607564306259154,0.001
5764,27484.913366876543,35329,212,1355,288200,-5.234590819999999,50.0,0.0006950237101409584,278150,1.3411326360702516,0.001
5768,27493.962329782546,35343,212,1355,288400,-5.1745912,50.0,0.0006922358821611852,278350,1.3673549914360046,0.001
5772,27512.935115501285,35368,212,1356,288600,-5.205655319999998,50.0,0.0008397687249816954,278550,1.372223687171936,0.001
5776,27542.221239991486,35395,212,1357,288800,-5.240212779999999,50.0,0.0008081879193196073,278750,1.3722155165672303,0.001
5780,27559.6456714347,35417,212,1358,289000,-5.27372933,50.0,0.0006361623434349894,278950,1.3698756003379822,0.001
5784,27571.667290374637,35437,212,1359,289200,-5.28103629,50.0,0.0006103185674874112,279150,1.346128330230713,0.001
5788,27587.466674324125,35455,212,1360,289400,-5.238829390000001,50.0,0.0005890438053756952,279350,1.3444334173202515,0.001
5792,27608.3814551197,35480,212,1361,289600,-5.31673795,50.0,0.0005910237552598119,279550,1.3639749360084534,0.001
5796,27624.03924274817,35501,212,1362,289800,-5.3803383799999995,50.0,0.0006946082989452407,279750,1.3678204727172851,0.001
5800,27645.195908509195,35525,212,1362,290000,-5.39608058,50.0,0.0007413965079467743,279950,1.3710536170005798,0.001
5804,27656.633632540703,35545,212,1364,290200,-5.38419441,50.0,0.0007762453355826438,280150,1.3487708902359008,0.001
5808,27673.918824706227,35569,212,1365,290400,-5.41681624,50.0,0.0007841520931106061,280350,1.3598343777656554,0.001
5812,27687.691256213933,35582,212,1365,290600,-5.3779580299999985,50.0,0.0007423144835047424,280550,1.3751296710968017,0.001
5816,27702.320123180747,35602,212,1366,290800,-5.401180390000002,50.0,0.000645824433886446,280750,1.3747970652580261,0.001
5820,27714.988693725318,35621,212,1367,291000,-5.380224849999999,50.0,0.0006055320211453363,280950,1.365369167327881,0.001
5824,27729.254267852753,35640,212,1368,291200,-5.360584429999999,50.0,0.0006976862857118248,281150,1.3897371125221252,0.001
5828,27738.944053296,35658,212,1369,291400,-5.357051759999999,50.0,0.0006315076339524239,281350,1.361650493144989,0.001
5832,27760.72488115728,35680,212,1370,291600,-5.3697833600000004,50.0,0.0007455256470711902,281550,1.373779296875,0.001
5836,27771.331883896142,35696,212,1371,291800,-5.37937035,50.0,0.00072514041850809,281750,1.3346959996223449,0.001
5840,27784.059030968696,35708,212,1372,292000,-5.360413950000001,50.0,0.0007749552687164396,281950,1.3625209641456604,0.001
5844,27793.54779848829,35727,212,1373,292200,-5.408019499999999,50.0,0.0007127649948233738,282150,1.3546568155288696,0.001
5848,27810.27883623168,35748,212,1374,292400,-5.4223223800000016,50.0,0.0010111032729037107,282350,1.3707442712783813,0.001
5852,27820.486019022763,35764,212,1375,292600,-5.373116260000001,50.0,0.0006224714085692539,282550,1.3419378519058227,0.001
5856,27844.56351597607,35795,212,1376,292800,-5.421960470000001,50.0,0.0007410946011077613,282750,1.3423252701759338,0.001
5860,27867.05076006055,35821,212,1377,293000,-5.448917270000001,50.0,0.0008001136395614594,282950,1.3683519673347473,0.001
5864,27883.03493226692,35839,212,1377,293200,-5.46728699,50.0,0.0007150661991909146,283150,1.3809231400489808,0.001
5868,27894.79676426202,35854,212,1378,293400,-5.481849040000002,50.0,0.0010802419716492296,283350,1.349680287837982,0.001
5872,27917.060918647796,35881,212,1379,293600,-5.50203234,50.0,0.0008189878799021244,283550,1.3528218507766723,0.001
5876,27929.067110594362,35896,212,1380,293800,-5.4250896499999985,50.0,0.0007193501089932397,283750,1.376409773826599,0.001
5880,27934.325821284205,35912,212,1381,294000,-5.38441856,50.0,0.0006526705523720012,283950,1.3312670588493347,0.001
5884,27936.16153145209,35917,212,1382,294200,-5.319189120000001,50.0,0.0007674317056080327,284150,1.3652617740631103,0.001
5888,27950.913750577718,35935,212,1383,294400,-5.337362360000001,50.0,0.000679091865895316,284350,1.336113543510437,0.001
5892,27968.860947217792,35958,212,1384,294600,-5.32065527,50.0,0.0007651456125313416,284550,1.3634851169586182,0.001
5896,27993.870360597968,35985,212,1385,294800,-5.3479582500000005,50.0,0.0005986447952454909,284750,1.3542936873435973,0.001
5900,27999.20085383579,35991,212,1386,295000,-5.257427229999999,50.0,0.0007266332028666511,284950,1.3458752298355103,0.001
5904,28010.05652183667,36006,212,1387,295200,-5.23445379,50.0,0.0006636235152836889,285150,1.3674780702590943,0.001
5908,28014.798041321337,36020,212,1388,295400,-5.179743689999999,50.0,0.0009403719764668494,285350,1.3317850518226624,0.001
5912,28032.096945554018,36041,212,1389,295600,-5.218998250000001,50.0,0.0006845656095538288,285550,1.3390379118919373,0.001
5916,28042.091514341533,36055,212,1389,295800,-5.15697604,50.0,0.0007090750674251467,285750,1.3678698301315309,0.001
5920,28059.666394367814,36080,212,1390,296000,-5.175538230000001,50.0,0.0006142881268169731,285950,1.3633899736404418,0.001
5924,28084.14288874343,36110,212,1391,296200,-5.245270370000001,50.0,0.0006864272791426628,286150,1.3569953393936158,0.001
5928,28094.953785903752,36126,212,1392,296400,-5.253013809999999,50.0,0.0014428066194523126,286350,1.3282024097442626,0.001
5932,28110.81544167921,36147,212,1393,296600,-5.23177436,50.0,0.0006345101282931864,286550,1.3484449243545533,0.001
5936,28129.609072580934,36172,212,1394,296800,-5.2809624699999995,50.0,0.000734451946336776,286750,1.3413596630096436,0.001
5940,28135.68332922831,36181,212,1395,297000,-5.24316937,50.0,0.0007517676107818261,286950,1.3291783261299133,0.001
5944,28151.64259876311,36201,212,1396,297200,-5.27698885,50.0,0.0007624853285960853,287150,1.3591127753257752,0.001
5948,28162.826891761273,36214,212,1397,297400,-5.23403615,50.0,0.0006205263611627743,287350,1.335216760635376,0.001
5952,28191.5080845505,36249,212,1398,297600,-5.336581770000001,50.0,0.0008796453988179565,287550,1.3391437768936156,0.001
5956,28203.9280769974,36269,212,1399,297800,-5.2873813499999995,50.0,0.0005695160810137167,287750,1.3454051089286805,0.001
5960,28218.25137163326,36286,212,1400,298000,-5.25898432,50.0,0.0006767696508904919,287950,1.3432877826690675,0.001
5964,28235.38937817514,36304,212,1401,298200,-5.240894260000001,50.0,0.0006920786929549649,288150,1.3307067823410035,0.001
5968,28255.797132112086,36329,212,1402,298400,-5.29425464,50.0,0.0008341372315771878,288350,1.3552226114273072,0.001
5972,28264.26052319631,36348,212,1403,298600,-5.223087379999999,50.0,0.000636571942595765,288550,1.3478392839431763,0.001
5976,28285.95779818669,36380,212,1404,298800,-5.301591650000001,50.0,0.0006983213749481365,288750,1.3603185153007507,0.001
5980,28314.330456543714,36407,212,1405,299000,-5.407055830000001,50.0,0.0007453377661295235,288950,1.3466027665138245,0.001
5984,28329.51483581215,36423,212,1406,299200,-5.476152599999999,50.0,0.0006228137155994773,289150,1.3749598240852356,0.001
5988,28346.014985021204,36447,212,1407,299400,-5.47385582,50.0,0.0007704446942079813,289350,1.3464890909194946,0.001
5992,28353.42222839594,36461,212,1408,299600,-5.43522085,50.0,0.0007718194648623466,289550,1.3319998836517335,0.001
5996,28367.352274656296,36474,212,1409,299800,-5.356642529999999,50.0,0.0007455026207026094,289750,1.3392822885513305,0.001
6000,28386.28578268364,36493,212,1410,300000,-5.41613164,50.0,0.0009035638556815684,289950,1.344961223602295,0.001
