time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,cv/rollout_cv_value,time/fps,cv/rollout_cv_count,time/total_timesteps,time/time_elapsed,train/learning_rate,train/critic_loss,train/actor_loss,train/n_updates
4824,-5.305912920000001,50.0,23789.299440082163,220,32418,241200,1093,0.001,0.0019088427803944797,1.5541563296318055,231150
4828,-5.3482211500000005,50.0,23794.598707087338,220,32433,241400,1094,0.001,0.0021317298326175658,1.5681133437156678,231350
4832,-5.34320709,50.0,23805.94246536866,220,32448,241600,1095,0.001,0.002527025758754462,1.5420998787879945,231550
4836,-5.295713419999999,50.0,23813.7381571047,220,32459,241800,1096,0.001,0.0026499609975144268,1.5518994903564454,231750
4840,-5.300065229999999,50.0,23820.092465795577,220,32473,242000,1096,0.001,0.0032875914103351533,1.5580223655700685,231950
4844,-5.324898039999998,50.0,23831.250441342592,220,32494,242200,1097,0.001,0.0017413793818559498,1.5322151684761047,232150
4848,-5.343733420000001,50.0,23838.970771983266,220,32510,242400,1099,0.001,0.0019229578552767634,1.5537042713165283,232350
4852,-5.359140620000001,50.0,23849.043957758695,220,32529,242600,1099,0.001,0.0019148800370749086,1.5444845652580261,232550
4856,-5.39539861,50.0,23857.313191130757,220,32545,242800,1100,0.001,0.002049072696827352,1.560171184539795,232750
4860,-5.351062260000001,50.0,23871.713334526867,220,32563,243000,1101,0.001,0.0017594222037587315,1.5521945214271546,232950
4864,-5.31391026,50.0,23883.211224716157,220,32580,243200,1102,0.001,0.002007254807977006,1.5450586438179017,233150
4868,-5.382437510000001,50.0,23902.03857628256,220,32602,243400,1103,0.001,0.0016159355046693235,1.5565905261039734,233350
4872,-5.44568405,50.0,23912.507834121585,220,32619,243600,1104,0.001,0.001467891006032005,1.5364532780647278,233550
4876,-5.502348319999999,50.0,23920.232104182243,220,32633,243800,1105,0.001,0.0016125783964525907,1.5516139078140259,233750
4880,-5.5004764900000005,50.0,23927.961053896695,220,32646,244000,1105,0.001,0.0017927895521279425,1.556048264503479,233950
4884,-5.47371918,50.0,23936.64323975891,220,32667,244200,1106,0.001,0.002281280620954931,1.544084804058075,234150
4888,-5.441895939999999,50.0,23943.798805236816,220,32686,244400,1107,0.001,0.002571512348949909,1.5690425181388854,234350
4892,-5.458172870000001,50.0,23948.238600883633,220,32705,244600,1108,0.001,0.0017882392089813948,1.5407572031021117,234550
4896,-5.443663459999999,50.0,23954.985035512596,220,32719,244800,1109,0.001,0.0018806889047846198,1.5370248579978942,234750
4900,-5.40393986,50.0,23962.312767278403,220,32738,245000,1110,0.001,0.002091452002059668,1.5725045013427734,234950
4904,-5.3919662,50.0,23972.535436753184,220,32755,245200,1111,0.001,0.0016879909776616841,1.553391032218933,235150
4908,-5.371224890000001,50.0,23978.685765452683,220,32772,245400,1112,0.001,0.0016546972724609077,1.5607262992858886,235350
4912,-5.374844750000001,50.0,23988.759112142026,220,32788,245600,1113,0.001,0.0018603089929092676,1.5565179300308227,235550
4916,-5.29631916,50.0,23994.031710859388,220,32803,245800,1114,0.001,0.0016976956161670388,1.5316075706481933,235750
4920,-5.310482109999999,50.0,23998.77406294644,220,32814,246000,1115,0.001,0.0022959225066006184,1.5215317964553834,235950
4924,-5.35120724,50.0,24007.61757838726,220,32828,246200,1116,0.001,0.0024086272134445606,1.5317372465133667,236150
4928,-5.353209250000001,50.0,24014.661420520395,220,32842,246400,1116,0.001,0.0019347203010693192,1.5405355262756348,236350
4932,-5.33918471,50.0,24022.823097068816,220,32859,246600,1117,0.001,0.0016276268032379448,1.551780230998993,236550
4936,-5.408941519999998,50.0,24033.62048690766,220,32885,246800,1118,0.001,0.0013488950743339957,1.5223269009590148,236750
4940,-5.38300933,50.0,24042.112231351435,220,32901,247000,1119,0.001,0.001875433266395703,1.5381945848464966,236950
4944,-5.362974049999999,50.0,24047.0542415455,220,32912,247200,1120,0.001,0.002020919530186802,1.5298061203956603,237150
4948,-5.34732937,50.0,24050.740123774856,220,32921,247400,1121,0.001,0.0028047663252800704,1.5262506794929505,237350
4952,-5.3208207100000005,50.0,24056.971491184086,220,32936,247600,1122,0.001,0.001834411680465564,1.520484755039215,237550
4956,-5.318057210000001,50.0,24063.197498738766,220,32951,247800,1123,0.001,0.001950989697361365,1.5351487445831298,237750
4960,-5.2996674399999995,50.0,24068.41570872441,220,32964,248000,1124,0.001,0.001930600474588573,1.5203893494606018,237950
4964,-5.316513759999999,50.0,24079.515756376088,220,32979,248200,1125,0.001,0.0023267172556370496,1.5230001640319824,238150
4968,-5.245511939999999,50.0,24088.422002460808,220,32993,248400,1126,0.001,0.002193363087717444,1.5410478115081787,238350
4972,-5.221311989999999,50.0,24097.9711849913,220,33010,248600,1128,0.001,0.0018710122490301728,1.5512038850784302,238550
4976,-5.217517439999999,50.0,24107.98495180905,220,33029,248800,1129,0.001,0.0031068831053562463,1.497987642288208,238750
4980,-5.2281225000000004,50.0,24114.36355122924,220,33043,249000,1130,0.001,0.0022879951749928294,1.5144757795333863,238950
4984,-5.21207896,50.0,24121.91203229502,220,33060,249200,1131,0.001,0.0020241122227162124,1.50782794713974,239150
4988,-5.230852709999999,50.0,24129.684258021414,220,33079,249400,1132,0.001,0.002094618083210662,1.5304997611045836,239350
4992,-5.227971799999998,50.0,24133.964368980378,220,33094,249600,1133,0.001,0.002715398750733584,1.5509335374832154,239550
4996,-5.25378211,50.0,24152.098862912506,220,33129,249800,1133,0.001,0.0015742390416562558,1.509132785797119,239750
5000,-5.23258505,50.0,24157.435095734894,220,33141,250000,1134,0.001,0.0022776318446267397,1.520881140232086,239950
5004,-5.218304460000001,50.0,24169.717279464006,220,33160,250200,1135,0.001,0.0019327731593511998,1.518033471107483,240150
5008,-5.276780760000001,50.0,24184.10013087094,220,33179,250400,1136,0.001,0.002136138083878905,1.5241770076751708,240350
5012,-5.2386830699999996,50.0,24192.01685999334,220,33191,250600,1137,0.001,0.0017857933626510203,1.4934639954566955,240550
5016,-5.23909329,50.0,24199.133117813617,220,33202,250800,1138,0.001,0.0018063174968119711,1.5267697381973266,240750
5020,-5.246171700000001,50.0,24210.833174072206,220,33218,251000,1140,0.001,0.0022496966063044964,1.5180134963989258,240950
5024,-5.26657196,50.0,24218.59267500043,220,33233,251200,1141,0.001,0.0018066845531575382,1.5234847283363342,241150
5028,-5.240459390000001,50.0,24224.688179075718,220,33242,251400,1142,0.001,0.0027545465796720236,1.5298453712463378,241350
5032,-5.24014775,50.0,24231.615886993706,220,33257,251600,1143,0.001,0.003960630241781473,1.5177658104896545,241550
5036,-5.2294389599999995,50.0,24248.083360847086,220,33278,251800,1144,0.001,0.001938693830743432,1.5301582384109498,241750
5040,-5.28637841,50.0,24271.70415929705,220,33305,252000,1145,0.001,0.006289857879746705,1.501687591075897,241950
5044,-5.33029667,50.0,24286.516254577786,219,33326,252200,1146,0.001,0.002076007185969502,1.5193907117843628,242150
5048,-5.368443149999999,50.0,24306.669284697622,219,33353,252400,1147,0.001,0.0021081124164629727,1.522193229198456,242350
5052,-5.336714989999999,50.0,24310.959369454533,219,33365,252600,1148,0.001,0.0022415089630521833,1.5198810887336731,242550
5056,-5.33900721,50.0,24317.222593910992,219,33383,252800,1149,0.001,0.0021591535408515485,1.4920871448516846,242750
5060,-5.34742657,50.0,24329.268947981298,219,33397,253000,1150,0.001,0.0017850837926380336,1.519936239719391,242950
5064,-5.325865499999999,50.0,24340.971644572914,219,33419,253200,1151,0.001,0.0026744349650107326,1.504631724357605,243150
5068,-5.297233810000002,50.0,24354.364417698234,219,33434,253400,1152,0.001,0.0025013516680337487,1.5276977372169496,243350
5072,-5.28120169,50.0,24361.16708321497,219,33446,253600,1153,0.001,0.0030512782908044757,1.522037796974182,243550
5076,-5.276002279999999,50.0,24375.43969392404,219,33466,253800,1154,0.001,0.0018671394733246415,1.5015695881843567,243750
5080,-5.24665581,50.0,24384.87166889757,219,33480,254000,1155,0.001,0.0023874160298146306,1.5079142761230468,243950
5084,-5.266550929999999,50.0,24404.082007981837,219,33504,254200,1156,0.001,0.0021525916643440725,1.5126486277580262,244150
5088,-5.22269102,50.0,24414.13454086706,219,33521,254400,1157,0.001,0.0025263725966215133,1.457949001789093,244350
5092,-5.197970009999999,50.0,24428.714042898268,219,33544,254600,1158,0.001,0.0021770737133920194,1.4780028796195983,244550
5096,-5.205617940000001,50.0,24443.638224285096,219,33571,254800,1159,0.001,0.0016047042852733284,1.4907562971115111,244750
5100,-5.2451482899999995,50.0,24459.317142348737,219,33593,255000,1159,0.001,0.001736030614702031,1.512945830821991,244950
5104,-5.265365369999999,50.0,24465.650379482657,219,33609,255200,1160,0.001,0.0015642905468121172,1.5177856659889222,245150
5108,-5.2259892799999985,50.0,24477.38102541864,219,33622,255400,1161,0.001,0.002244172787759453,1.5097033166885376,245350
5112,-5.247313029999999,50.0,24488.119893167168,219,33641,255600,1162,0.001,0.0022871893900446596,1.4805420088768004,245550
5116,-5.291648939999999,50.0,24499.44368492812,219,33659,255800,1163,0.001,0.0020746228762436657,1.5167744398117065,245750
5120,-5.292644579999998,50.0,24509.871554922312,219,33675,256000,1163,0.001,0.001984636795241386,1.4883897018432617,245950
5124,-5.294477709999999,50.0,24530.841678049415,219,33702,256200,1164,0.001,0.0020528191898483783,1.5137340450286865,246150
5128,-5.327519789999999,50.0,24553.613195687532,219,33729,256400,1165,0.001,0.0054795479238964615,1.4946493983268738,246350
5132,-5.34496854,50.0,24565.728618580848,219,33748,256600,1166,0.001,0.0019814081711228937,1.5086484479904174,246550
5136,-5.27484449,50.0,24576.621069543064,219,33760,256800,1167,0.001,0.0020446651126258073,1.5365786910057069,246750
5140,-5.19680378,50.0,24581.570723246783,219,33769,257000,1168,0.001,0.002903568160254508,1.4921290349960328,246950
5144,-5.167002650000001,50.0,24592.267008852214,219,33784,257200,1169,0.001,0.0028170789498835804,1.494637403488159,247150
5148,-5.18240874,50.0,24608.4651206173,219,33809,257400,1170,0.001,0.002509002818260342,1.5097233939170838,247350
5152,-5.26291086,50.0,24638.526816476136,219,33836,257600,1171,0.001,0.0033764785644598305,1.4980014085769653,247550
5156,-5.2288165200000005,50.0,24651.398598961532,219,33849,257800,1172,0.001,0.003959778004791588,1.499021508693695,247750
5160,-5.25112343,50.0,24671.53972952068,219,33872,258000,1173,0.001,0.003088334403000772,1.496729919910431,247950
5164,-5.26424696,50.0,24686.38982316479,219,33894,258200,1173,0.001,0.003398002693429589,1.4860461592674254,248150
5168,-5.308033969999999,50.0,24691.835219118744,219,33905,258400,1174,0.001,0.0037809837167151273,1.5341844511032106,248350
5172,-5.269780179999999,50.0,24697.961776074022,219,33913,258600,1175,0.001,0.0017016649257857353,1.468527410030365,248550
5176,-5.3372959700000004,50.0,24717.03386541456,219,33940,258800,1176,0.001,0.002823072287719697,1.488270514011383,248750
5180,-5.33364149,50.0,24729.95293913409,219,33955,259000,1177,0.001,0.0027815660694614055,1.5070395731925965,248950
5184,-5.2826208900000005,50.0,24736.267242118716,219,33969,259200,1178,0.001,0.00229591648792848,1.5222219920158386,249150
5188,-5.3555508,50.0,24750.42995674908,219,33988,259400,1179,0.001,0.0030220739485230298,1.5099944543838502,249350
5192,-5.3783268500000005,50.0,24759.469077773392,219,34003,259600,1180,0.001,0.002094413668382913,1.5093252158164978,249550
5196,-5.36660595,50.0,24767.818193130195,219,34019,259800,1181,0.001,0.002048770359251648,1.5193022918701171,249750
5200,-5.3541985699999985,50.0,24777.894951045513,219,34035,260000,1182,0.001,0.002084234096109867,1.4939849472045899,249950
5204,-5.34836752,50.0,24789.138724129647,219,34052,260200,1183,0.001,0.0019948707334697248,1.527141547203064,250150
5208,-5.303514249999999,50.0,24790.469778236,219,34056,260400,1184,0.001,0.002150803981348872,1.5080176329612731,250350
5212,-5.30063788,50.0,24793.580556679517,219,34067,260600,1185,0.001,0.0020521257957443594,1.489739785194397,250550
5216,-5.298828589999999,50.0,24802.73186505586,219,34086,260800,1186,0.001,0.0022171055199578403,1.527667932510376,250750
5220,-5.32608842,50.0,24815.58238987997,219,34109,261000,1187,0.001,0.0018845590436831117,1.50643630027771,250950
5224,-5.296503820000001,50.0,24827.106365632266,219,34119,261200,1188,0.001,0.0016160519770346581,1.4811439108848572,251150
5228,-5.24095362,50.0,24833.42884361744,219,34133,261400,1189,0.001,0.0021916797664016485,1.4920338201522827,251350
5232,-5.23808583,50.0,24843.431452523917,219,34154,261600,1190,0.001,0.0015781854430679232,1.482102200984955,251550
5236,-5.25528856,50.0,24852.99005285278,219,34170,261800,1191,0.001,0.0021177298342809083,1.5228473615646363,251750
5240,-5.280542790000001,50.0,24860.799963135272,219,34184,262000,1192,0.001,0.0025857017980888486,1.5082605028152465,251950
5244,-5.27300567,50.0,24870.094034668058,219,34200,262200,1193,0.001,0.0017027081781998278,1.5028910732269287,252150
5248,-5.22477039,50.0,24875.537093203515,219,34211,262400,1194,0.001,0.002853793490212411,1.4816773009300233,252350
5252,-5.144981479999999,50.0,24881.09829006344,219,34221,262600,1195,0.001,0.001962773986160755,1.5020945525169374,252550
5256,-5.21020486,50.0,24893.89409884438,219,34245,262800,1197,0.001,0.0021257090801373125,1.5006697988510131,252750
5260,-5.16014774,50.0,24904.849705129862,219,34265,263000,1198,0.001,0.0018180354894138872,1.4872892999649048,252950
5264,-5.17580016,50.0,24919.365923862904,219,34284,263200,1199,0.001,0.0019058033998589964,1.4768008255958558,253150
5268,-5.168433849999999,50.0,24928.92622829601,219,34304,263400,1200,0.001,0.0037797162728384136,1.4806922721862792,253350
5272,-5.269716819999998,50.0,24946.50584886968,219,34332,263600,1201,0.001,0.0018965689395554364,1.5014264345169068,253550
5276,-5.13350159,50.0,24948.97957930714,219,34335,263800,1201,0.001,0.001722839782014489,1.4854759359359742,253750
5280,-5.208807959999999,50.0,24957.38773330301,219,34350,264000,1203,0.001,0.002046566716162488,1.5028180241584779,253950
5284,-5.20107796,50.0,24964.43077257648,219,34360,264200,1204,0.001,0.0018721977551467716,1.4983578205108643,254150
5288,-5.16804638,50.0,24970.331979770213,219,34376,264400,1205,0.001,0.002082576856482774,1.4888826060295104,254350
5292,-5.160585860000001,50.0,24978.134851384908,219,34392,264600,1205,0.001,0.001732155178906396,1.4571081852912904,254550
5296,-5.14799394,50.0,24992.939244769514,219,34412,264800,1206,0.001,0.001814179909415543,1.4845954632759095,254750
5300,-5.207508140000001,50.0,25014.720606219023,219,34441,265000,1208,0.001,0.0020531485881656406,1.487797396183014,254950
5304,-5.20000249,50.0,25025.693783946335,219,34458,265200,1209,0.001,0.00183151894249022,1.4660800409317016,255150
5308,-5.237503439999999,50.0,25030.749696675688,219,34470,265400,1211,0.001,0.0016170637006871402,1.468447597026825,255350
5312,-5.306983659999998,50.0,25049.658894896507,219,34495,265600,1212,0.001,0.001538263470865786,1.466289119720459,255550
5316,-5.255621939999998,50.0,25063.280345261097,219,34516,265800,1213,0.001,0.001629291872959584,1.4584375643730163,255750
5320,-5.26828776,50.0,25078.55084298551,219,34535,266000,1214,0.001,0.002383324009133503,1.4865379738807678,255950
5324,-5.21190747,50.0,25081.180542062968,219,34540,266200,1215,0.001,0.0018286708788946271,1.485426139831543,256150
5328,-5.246900049999999,50.0,25092.803799159825,219,34560,266400,1215,0.001,0.0015778625779785216,1.4627585983276368,256350
5332,-5.24676731,50.0,25106.80177999288,219,34579,266600,1216,0.001,0.0023568746563978494,1.4735088515281678,256550
5336,-5.234669540000001,50.0,25111.544274862856,219,34591,266800,1217,0.001,0.0022203359019476922,1.4672094798088073,256750
5340,-5.23544307,50.0,25119.55933105573,219,34605,267000,1218,0.001,0.0017764473531860859,1.457861316204071,256950
5344,-5.26121678,50.0,25135.9670191966,219,34624,267200,1219,0.001,0.0017428312834817917,1.4753510284423828,257150
5348,-5.2464545099999995,50.0,25141.871777921915,219,34631,267400,1220,0.001,0.001874923378927633,1.462294945716858,257350
5352,-5.31735437,50.0,25159.7628586106,219,34654,267600,1221,0.001,0.003586091489996761,1.4634620785713195,257550
5356,-5.274437969999999,50.0,25166.330411300063,219,34669,267800,1222,0.001,0.0015514653187710791,1.4468237495422362,257750
5360,-5.329451789999999,50.0,25189.831867147237,219,34697,268000,1222,0.001,0.0016850688820704818,1.479632966518402,257950
5364,-5.345686430000001,50.0,25213.80224177614,219,34724,268200,1223,0.001,0.0014999988744966687,1.4742197728157043,258150
5368,-5.38143326,50.0,25229.557872835547,219,34746,268400,1224,0.001,0.0015629858104512096,1.468860261440277,258350
5372,-5.324604189999999,50.0,25235.645511146635,219,34764,268600,1225,0.001,0.0030021788214799018,1.4583132004737853,258550
5376,-5.393786989999999,50.0,25247.354095149785,219,34785,268800,1226,0.001,0.0017557255458086729,1.4722909474372863,258750
5380,-5.33163703,50.0,25254.69744651392,219,34798,269000,1227,0.001,0.0015178772364743054,1.4414220476150512,258950
5384,-5.381529039999999,50.0,25268.91151221469,219,34822,269200,1228,0.001,0.0016316066042054444,1.4790168523788452,259150
5388,-5.321962179999999,50.0,25273.24935298413,219,34827,269400,1228,0.001,0.001731319734826684,1.4642456102371215,259350
5392,-5.314408869999999,50.0,25282.834447026253,219,34841,269600,1229,0.001,0.002934228533413261,1.465242645740509,259550
5396,-5.320690400000001,50.0,25295.39839592576,219,34863,269800,1230,0.001,0.0022119997977279125,1.4471318578720094,259750
5400,-5.30389677,50.0,25313.883283101022,219,34883,270000,1231,0.001,0.0013957738771568984,1.4798412227630615,259950
5404,-5.34372379,50.0,25332.976113796234,219,34905,270200,1232,0.001,0.0017559517815243452,1.4520895385742187,260150
5408,-5.335915100000001,50.0,25337.766965147108,219,34918,270400,1233,0.001,0.0022561179415788502,1.4544266748428345,260350
5412,-5.203146520000001,50.0,25340.0001825504,219,34924,270600,1233,0.001,0.0018805966794025154,1.4501315236091614,260550
5416,-5.17498222,50.0,25342.055357709527,219,34932,270800,1234,0.001,0.0017152828560210763,1.4447775864601136,260750
5420,-5.13664368,50.0,25350.29337667674,219,34951,271000,1235,0.001,0.002122416717465967,1.432980318069458,260950
5424,-5.19721262,50.0,25367.58182368055,219,34971,271200,1236,0.001,0.0022760711202863605,1.4587454533576965,261150
5428,-5.19967342,50.0,25379.70225243643,219,34986,271400,1237,0.001,0.0017098288133274764,1.455506055355072,261350
5432,-5.194583,50.0,25387.84616176039,219,35004,271600,1238,0.001,0.0024336571374442427,1.4331191992759704,261550
5436,-5.18529495,50.0,25392.42428958416,219,35015,271800,1238,0.001,0.0016404000855982303,1.4629692363739013,261750
5440,-5.17793867,50.0,25398.744862426072,219,35028,272000,1239,0.001,0.0016869893379043788,1.4171277928352355,261950
5444,-5.262889140000001,50.0,25414.913659870625,219,35053,272200,1240,0.001,0.002470686560263857,1.4806854701042176,262150
5448,-5.323369019999999,50.0,25431.766662195325,219,35074,272400,1241,0.001,0.002308412699494511,1.458101863861084,262350
5452,-5.3035793500000015,50.0,25446.37720411271,219,35091,272600,1242,0.001,0.0022403585468418895,1.441417968273163,262550
5456,-5.309873220000002,50.0,25454.605043482035,219,35109,272800,1243,0.001,0.0018787536001764237,1.4241569972038268,262750
5460,-5.3050289500000005,50.0,25470.371286705136,219,35128,273000,1244,0.001,0.002408506211359054,1.4565455746650695,262950
5464,-5.23358881,50.0,25478.728185053915,219,35143,273200,1245,0.001,0.00325902160955593,1.4646135115623473,263150
5468,-5.207150680000001,50.0,25487.255453612655,219,35158,273400,1245,0.001,0.0019981964642647653,1.4563044095039368,263350
5472,-5.18981682,50.0,25493.07042345032,219,35169,273600,1246,0.001,0.0015135241730604321,1.4281604194641113,263550
5476,-5.2234812900000005,50.0,25513.726250920445,219,35192,273800,1247,0.001,0.0019649713358376175,1.431621596813202,263750
5480,-5.23025501,50.0,25520.903845526278,219,35203,274000,1248,0.001,0.001865014061331749,1.4307603311538697,263950
5484,-5.19806208,50.0,25530.70964694023,219,35216,274200,1249,0.001,0.0022745094541460277,1.4786128067970277,264150
5488,-5.229340160000001,50.0,25542.396268501878,219,35232,274400,1249,0.001,0.0015281836106441915,1.4380793046951295,264350
5492,-5.28689847,50.0,25555.593798406422,219,35252,274600,1250,0.001,0.0017756777803879231,1.4344308876991272,264550
5496,-5.279100530000001,50.0,25570.269367482513,219,35269,274800,1251,0.001,0.0021235263161361218,1.456876013278961,264750
5500,-5.25789314,50.0,25579.958237413317,219,35285,275000,1252,0.001,0.002176752088125795,1.4545367050170899,264950
5504,-5.21470305,50.0,25586.882650945336,219,35298,275200,1253,0.001,0.0017525084933731705,1.4328207397460937,265150
5508,-5.203638669999999,50.0,25591.91066095978,219,35313,275400,1254,0.001,0.0019217737740837037,1.4188426995277406,265350
5512,-5.22443195,50.0,25594.645874422044,219,35316,275600,1255,0.001,0.0020731937419623137,1.4339192199707032,265550
5516,-5.23781744,50.0,25598.769400060177,219,35327,275800,1256,0.001,0.0019067332532722503,1.4355195307731627,265750
5520,-5.280557180000001,50.0,25616.838435016572,219,35352,276000,1257,0.001,0.0016775952908210457,1.4499740672111512,265950
5524,-5.243079610000001,50.0,25625.214656032622,219,35364,276200,1257,0.001,0.0023453016160055996,1.4403741979598998,266150
5528,-5.260919640000001,50.0,25643.098297424614,219,35383,276400,1258,0.001,0.0016479812969919295,1.4541201782226563,266350
5532,-5.231872119999999,50.0,25651.79031495005,219,35396,276600,1259,0.001,0.0018708866671659052,1.4207156586647034,266550
5536,-5.269732,50.0,25676.010905109346,219,35416,276800,1260,0.001,0.0021263279765844343,1.4040504169464112,266750
5540,-5.290545969999999,50.0,25684.39505516365,219,35432,277000,1261,0.001,0.001720257354900241,1.4242918610572814,266950
5544,-5.153157139999999,50.0,25688.11390563473,219,35439,277200,1262,0.001,0.0020944534987211226,1.4112224054336548,267150
5548,-5.081870810000001,50.0,25692.75018696487,219,35449,277400,1263,0.001,0.0026563575817272066,1.4233718490600586,267350
5552,-5.05826813,50.0,25698.998594783247,219,35464,277600,1264,0.001,0.0019763140683062373,1.4368274855613707,267550
5556,-5.05502524,50.0,25712.818427354097,219,35480,277800,1265,0.001,0.0018711444514337926,1.4078799843788148,267750
5560,-5.01811363,50.0,25731.769613191485,219,35499,278000,1266,0.001,0.0015756360290106386,1.4173636150360107,267950
5564,-5.01351595,50.0,25740.120027836412,219,35512,278200,1267,0.001,0.0025344731542281808,1.4207879400253296,268150
5568,-5.01287156,50.0,25756.72227770835,219,35531,278400,1268,0.001,0.0015263050200883298,1.4114691138267517,268350
5572,-4.99819743,50.0,25761.912245761603,219,35538,278600,1269,0.001,0.001835553013952449,1.4276326751708985,268550
5576,-4.922372220000001,50.0,25770.88339214772,219,35550,278800,1270,0.001,0.0021060451411176475,1.429850537776947,268750
5580,-4.88436087,50.0,25774.81052664295,219,35557,279000,1271,0.001,0.0019747603370342402,1.4234765458106995,268950
5584,-4.883779270000001,50.0,25783.564289025962,219,35569,279200,1271,0.001,0.0021519571240060033,1.4350632953643798,269150
5588,-4.99577951,50.0,25809.644292030483,219,35596,279400,1272,0.001,0.0019917083275504412,1.4465111184120178,269350
5592,-4.94887678,50.0,25816.793795678765,219,35614,279600,1273,0.001,0.0018529621278867126,1.4442138743400574,269550
5596,-4.92275566,50.0,25822.6998530142,219,35626,279800,1274,0.001,0.002215350967599079,1.420192503929138,269750
5600,-4.91545546,50.0,25831.802225466818,219,35646,280000,1275,0.001,0.0015623777301516384,1.4551955151557923,269950
5604,-4.908018859999999,50.0,25838.890345912427,219,35659,280200,1276,0.001,0.0018337118159979582,1.4218812894821167,270150
5608,-4.95404306,50.0,25853.236838556826,219,35677,280400,1277,0.001,0.0026074287900701167,1.406530578136444,270350
5612,-4.9743577,50.0,25860.060220632702,219,35690,280600,1277,0.001,0.0016717027279082686,1.4248356127738953,270550
5616,-5.0129943400000005,50.0,25866.70545551926,219,35701,280800,1278,0.001,0.002570212825667113,1.4279877042770386,270750
5620,-5.0292689500000005,50.0,25881.675362206995,219,35728,281000,1279,0.001,0.002342169932089746,1.4532854986190795,270950
5624,-5.112147660000001,50.0,25891.593233961612,219,35745,281200,1280,0.001,0.0018625178816728293,1.446508493423462,271150
5628,-5.09877711,50.0,25901.922396112233,219,35763,281400,1281,0.001,0.001810964778997004,1.4312102007865906,271350
5632,-5.08371289,50.0,25910.558130983263,219,35775,281600,1282,0.001,0.0018944216333329677,1.4295793104171752,271550
5636,-5.10150024,50.0,25921.4736950323,219,35794,281800,1282,0.001,0.0015345193387474865,1.398285219669342,271750
5640,-5.15561829,50.0,25942.250012986362,219,35821,282000,1283,0.001,0.0019537637080065907,1.4375580954551697,271950
5644,-5.20123087,50.0,25950.4908028394,219,35836,282200,1284,0.001,0.0017676139331888408,1.444946563243866,272150
5648,-5.204500190000001,50.0,25957.163760814816,219,35847,282400,1285,0.001,0.0023681401438079776,1.4229681301116943,272350
5652,-5.242845719999999,50.0,25971.89558229223,219,35869,282600,1286,0.001,0.0026915856567211447,1.4088263010978699,272550
5656,-5.28619262,50.0,25985.46273022145,219,35886,282800,1287,0.001,0.0019996130629442634,1.412521743774414,272750
5660,-5.322207840000001,50.0,25999.17019289732,219,35905,283000,1288,0.001,0.002027415317716077,1.416283757686615,272950
5664,-5.30743773,50.0,26006.171168208122,219,35921,283200,1289,0.001,0.0024633916339371355,1.403719425201416,273150
5668,-5.239499899999999,50.0,26010.224376503378,219,35928,283400,1289,0.001,0.0014952344621997327,1.4041879677772522,273350
5672,-5.306955909999999,50.0,26028.40722481534,219,35954,283600,1290,0.001,0.0027216700627468527,1.4178900003433228,273550
5676,-5.34551979,50.0,26043.12757702917,219,35969,283800,1291,0.001,0.002418808382935822,1.3968944334983826,273750
5680,-5.404236179999999,50.0,26051.096252776682,219,35989,284000,1292,0.001,0.001791346619138494,1.4149230742454528,273950
5684,-5.412806099999999,50.0,26060.396683335304,219,36005,284200,1293,0.001,0.0018154128093738108,1.385379502773285,274150
5688,-5.315148349999999,50.0,26068.316023938358,219,36021,284400,1294,0.001,0.0019234188960399478,1.4284456276893616,274350
5692,-5.30436966,50.0,26076.311298012733,219,36037,284600,1294,0.001,0.002247623864095658,1.396934804916382,274550
5696,-5.310082969999999,50.0,26084.89836262539,219,36051,284800,1295,0.001,0.0020744325942359866,1.423159854412079,274750
5700,-5.30685562,50.0,26101.87582393363,219,36074,285000,1296,0.001,0.0022107312665320933,1.4154103088378907,274950
5704,-5.312682710000001,50.0,26111.165845181793,219,36089,285200,1297,0.001,0.0020219315961003304,1.3969415283203126,275150
5708,-5.3279520300000005,50.0,26125.290248733014,219,36107,285400,1297,0.001,0.002079945607110858,1.4309996628761292,275350
5712,-5.431603130000001,50.0,26144.142357129604,219,36130,285600,1298,0.001,0.0021912544523365798,1.4045009589195252,275550
5716,-5.39819839,50.0,26148.34041360393,219,36142,285800,1299,0.001,0.0017241521785035729,1.4312581491470338,275750
5720,-5.317811050000001,50.0,26156.209712170064,219,36154,286000,1300,0.001,0.0017602835060097277,1.4335188698768615,275950
5724,-5.32423822,50.0,26170.729074560106,219,36179,286200,1301,0.001,0.002040288387797773,1.400123405456543,276150
5728,-5.349753440000001,50.0,26187.35650470853,219,36203,286400,1302,0.001,0.001974379951134324,1.4017384672164916,276350
5732,-5.39130477,50.0,26196.946402423084,219,36222,286600,1303,0.001,0.001882904467638582,1.3874379992485046,276550
5736,-5.34871662,50.0,26206.702033303678,219,36234,286800,1304,0.001,0.002374060831498355,1.4329441285133362,276750
5740,-5.32801777,50.0,26222.351071327925,219,36254,287000,1304,0.001,0.0016031211242079734,1.3890529036521913,276950
5744,-5.34043969,50.0,26232.58549144119,219,36272,287200,1305,0.001,0.00282716880668886,1.3800920271873474,277150
5748,-5.354566830000001,50.0,26237.495948251337,219,36287,287400,1306,0.001,0.0020127033069729807,1.4225501585006715,277350
5752,-5.347535680000001,50.0,26249.870249468833,219,36308,287600,1307,0.001,0.0017995073145721109,1.4221914839744567,277550
