time/time_elapsed,time/episodes,rollout/ep_len_mean,time/fps,cv/rollout_cv_value,time/total_timesteps,cv/rollout_cv_count,rollout/ep_rew_mean,train/n_updates,train/actor_loss,train/learning_rate,train/critic_loss
1004,4520,50.0,224,20300.47593086958,226000,30111,-5.391244830000001,215950,1.5408394408226014,0.001,0.001216853589285165
1005,4524,50.0,224,20305.280903931707,226200,30120,-5.298066870000001,216150,1.5380392456054688,0.001,0.001204410996288061
1006,4528,50.0,224,20315.652631156147,226400,30138,-5.24193976,216350,1.5607757449150086,0.001,0.001177777275443077
1007,4532,50.0,224,20321.929400153458,226600,30149,-5.165477429999999,216550,1.5680780625343322,0.001,0.0014147364546079188
1008,4536,50.0,224,20332.723478890955,226800,30163,-5.14723162,216750,1.5411452054977417,0.001,0.001157700443873182
1009,4540,50.0,224,20350.39776687324,227000,30186,-5.15250683,216950,1.5547959089279175,0.001,0.0016515705047640949
1010,4544,50.0,224,20369.696905843914,227200,30212,-5.1826818900000005,217150,1.556717722415924,0.001,0.0010792905325070024
1011,4548,50.0,224,20381.570020031184,227400,30228,-5.169577110000001,217350,1.5458124375343323,0.001,0.0012666033126879483
1011,4552,50.0,224,20384.398528449237,227600,30233,-5.11878667,217550,1.5248013377189635,0.001,0.0011335739982314408
1012,4556,50.0,224,20390.36290543154,227800,30244,-5.09761255,217750,1.5490477466583252,0.001,0.0013063446630258114
1013,4560,50.0,224,20405.694114048034,228000,30261,-5.10331871,217950,1.553135600090027,0.001,0.001062809742288664
1014,4564,50.0,224,20421.526895299554,228200,30282,-5.09837958,218150,1.5485785126686096,0.001,0.001127316883066669
1015,4568,50.0,224,20435.568125929683,228400,30300,-5.06083402,218350,1.571620008945465,0.001,0.0014197221514768898
1016,4572,50.0,224,20457.56112785265,228600,30328,-5.162782400000001,218550,1.5583650660514832,0.001,0.00107392753707245
1017,4576,50.0,224,20467.39878325537,228800,30343,-5.05466899,218750,1.5460389041900635,0.001,0.001337376373121515
1017,4580,50.0,224,20475.683192465454,229000,30358,-5.07697647,218950,1.5390255784988403,0.001,0.0011608134873677045
1018,4584,50.0,224,20492.98903178051,229200,30376,-5.01844537,219150,1.550356492996216,0.001,0.0009365306090330705
1019,4588,50.0,224,20505.507775351405,229400,30396,-4.996754419999999,219350,1.530549907684326,0.001,0.0011978514294605702
1020,4592,50.0,224,20522.48236072436,229600,30416,-5.02127464,219550,1.553279285430908,0.001,0.0011429041833616793
1021,4596,50.0,224,20527.344484176487,229800,30427,-5.00958551,219750,1.5406563210487365,0.001,0.001532001228770241
1022,4600,50.0,224,20538.39189209789,230000,30445,-5.051867099999999,219950,1.5422382307052613,0.001,0.001410044238436967
1023,4604,50.0,224,20554.173930626363,230200,30466,-5.0169776299999995,220150,1.530126440525055,0.001,0.0009726857836358249
1024,4608,50.0,224,20569.860830884427,230400,30488,-5.06394039,220350,1.5609036493301391,0.001,0.001429618129041046
1025,4612,50.0,224,20582.89887799695,230600,30510,-5.10892793,220550,1.5565175890922547,0.001,0.0010633098566904663
1026,4616,50.0,224,20616.84289593622,230800,30546,-5.2412257,220750,1.574203951358795,0.001,0.0010576618264894933
1026,4620,50.0,224,20630.63701705262,231000,30565,-5.302263140000001,220950,1.5615856289863586,0.001,0.001813762808451429
1027,4624,50.0,224,20652.440058302134,231200,30595,-5.40295231,221150,1.5450456547737121,0.001,0.001122677323874086
1028,4628,50.0,224,20663.204413261265,231400,30612,-5.3957009199999995,221350,1.5422993993759155,0.001,0.0010156523837940767
1029,4632,50.0,224,20677.92436559871,231600,30631,-5.432183620000001,221550,1.520744149684906,0.001,0.0008786517335101962
1030,4636,50.0,224,20689.732115119696,231800,30652,-5.44299281,221750,1.5522780990600586,0.001,0.0014941644982900471
1031,4640,50.0,224,20701.265777625144,232000,30671,-5.396615409999998,221950,1.5619063973426819,0.001,0.0016631883045192808
1032,4644,50.0,224,20715.742873229086,232200,30690,-5.359426259999999,222150,1.51839923620224,0.001,0.0012048238376155497
1032,4648,50.0,224,20728.1829617247,232400,30710,-5.384491840000001,222350,1.532597095966339,0.001,0.0010224583186209202
1033,4652,50.0,224,20746.41520423442,232600,30732,-5.48424685,222550,1.5406566214561463,0.001,0.0011233740288298577
1034,4656,50.0,224,20763.385027009994,232800,30755,-5.55144273,222750,1.5349214339256287,0.001,0.0009087140834890306
1035,4660,50.0,224,20782.999382443726,233000,30778,-5.556470599999999,222950,1.5417144370079041,0.001,0.0011423687415663152
1036,4664,50.0,224,20804.62159610167,233200,30806,-5.620556230000001,223150,1.5263307213783264,0.001,0.0016645607398822905
1037,4668,50.0,224,20819.179161097854,233400,30824,-5.6441706,223350,1.5451705574989318,0.001,0.001183932557469234
1038,4672,50.0,224,20824.7589853853,233600,30835,-5.533445189999998,223550,1.5649098086357116,0.001,0.0010263660992495716
1039,4676,50.0,224,20827.800774063915,233800,30844,-5.498394460000001,223750,1.5693516325950623,0.001,0.001062687523663044
1040,4680,50.0,224,20843.221831340343,234000,30860,-5.510937100000001,223950,1.526568374633789,0.001,0.0016805851482786238
1040,4684,50.0,224,20852.92551971972,234200,30876,-5.512748160000001,224150,1.5157593297958374,0.001,0.0008999233366921544
1041,4688,50.0,224,20865.893147595227,234400,30896,-5.529123200000002,224350,1.52752934217453,0.001,0.000998424416175112
1042,4692,50.0,224,20872.129275508225,234600,30909,-5.524584549999999,224550,1.539020495414734,0.001,0.0009380229539237917
1043,4696,50.0,224,20898.416498549283,234800,30939,-5.632557070000001,224750,1.537982666492462,0.001,0.0010551355220377444
1044,4700,50.0,224,20906.351024467498,235000,30950,-5.61858295,224950,1.547707257270813,0.001,0.000934417968383059
1045,4704,50.0,224,20924.530637145042,235200,30976,-5.659148429999999,225150,1.5370567488670348,0.001,0.0009729762224014849
1046,4708,50.0,224,20937.458445522934,235400,30992,-5.661343189999999,225350,1.5408574056625366,0.001,0.0011518359754700213
1047,4712,50.0,225,20953.323544681072,235600,31015,-5.66241848,225550,1.5324870133399964,0.001,0.0011119363515172153
1048,4716,50.0,224,20971.228595651686,235800,31037,-5.581931470000001,225750,1.5462836956977843,0.001,0.0010833566158544273
1048,4720,50.0,225,20982.784312278032,236000,31055,-5.580590170000001,225950,1.5495985460281372,0.001,0.001247201500227675
1049,4724,50.0,224,20990.220907241106,236200,31068,-5.499036650000001,226150,1.5341557168960571,0.001,0.0011909536086022853
1050,4728,50.0,224,21002.609898746014,236400,31090,-5.528010839999999,226350,1.5682528662681579,0.001,0.0009485456859692932
1051,4732,50.0,224,21017.890250276774,236600,31112,-5.5312009699999996,226550,1.5445946979522704,0.001,0.0009737398475408554
1052,4736,50.0,225,21025.19481015578,236800,31126,-5.503187380000002,226750,1.5184610295295715,0.001,0.0013503344263881445
1053,4740,50.0,225,21036.666170798242,237000,31142,-5.509802300000001,226950,1.5534843921661377,0.001,0.0009068728133570403
1054,4744,50.0,225,21052.13355648145,237200,31164,-5.545951020000001,227150,1.5331131529808044,0.001,0.001029790758038871
1055,4748,50.0,225,21060.572501592338,237400,31182,-5.52810257,227350,1.543314208984375,0.001,0.0009242594626266509
1055,4752,50.0,225,21073.894381269813,237600,31206,-5.50590777,227550,1.5458413028717042,0.001,0.0009752677503274753
1056,4756,50.0,225,21088.299392271787,237800,31224,-5.479257229999999,227750,1.500927176475525,0.001,0.0012854273372795433
1057,4760,50.0,225,21110.42706273496,238000,31253,-5.50665032,227950,1.5316381812095643,0.001,0.001102227793307975
1058,4764,50.0,225,21127.72169530019,238200,31277,-5.48881477,228150,1.5233164572715758,0.001,0.0008468767657177523
1059,4768,50.0,225,21141.080487683415,238400,31294,-5.505928300000001,228350,1.556091616153717,0.001,0.0011868374235928058
1060,4772,50.0,225,21150.09005779773,238600,31310,-5.52639397,228550,1.5261604905128479,0.001,0.0009025073220254854
1061,4776,50.0,224,21161.729347333312,238800,31329,-5.56931721,228750,1.5311606740951538,0.001,0.0009181027609156445
1062,4780,50.0,225,21172.11513978988,239000,31348,-5.573095490000001,228950,1.5227517294883728,0.001,0.0011512713402044028
1062,4784,50.0,225,21186.649695545435,239200,31373,-5.60761423,229150,1.546755745410919,0.001,0.001142126756021753
1063,4788,50.0,225,21195.927118055522,239400,31387,-5.552199960000001,229350,1.5154722499847413,0.001,0.0011363853118382394
1064,4792,50.0,225,21210.560707367957,239600,31408,-5.54981391,229550,1.5294699215888976,0.001,0.0009544472896959633
1065,4796,50.0,225,21224.93786641583,239800,31428,-5.489791460000001,229750,1.5498318147659302,0.001,0.001183049981482327
1066,4800,50.0,225,21239.841203596443,240000,31451,-5.51830442,229950,1.5609130311012267,0.001,0.0010504156060051173
1067,4804,50.0,224,21254.636433634907,240200,31470,-5.47401084,230150,1.5417371439933776,0.001,0.0011584569362457842
1069,4808,50.0,224,21273.124055523425,240400,31493,-5.473831060000001,230350,1.524144995212555,0.001,0.0010110872343648226
1070,4812,50.0,224,21280.540456000715,240600,31502,-5.3947851500000015,230550,1.5363013792037963,0.001,0.0009016133367549628
1071,4816,50.0,224,21295.13857543096,240800,31519,-5.34943521,230750,1.5335726094245912,0.001,0.0012226155237294734
1071,4820,50.0,224,21301.893381711096,241000,31528,-5.31010509,230950,1.527023184299469,0.001,0.0010154035489540547
1072,4824,50.0,224,21310.76585447043,241200,31545,-5.335906570000001,231150,1.541721885204315,0.001,0.0010150118242017924
1073,4828,50.0,224,21329.27819810435,241400,31569,-5.3666154,231350,1.5438350701332093,0.001,0.0011657086363993585
1074,4832,50.0,224,21341.179383471608,241600,31585,-5.382063519999999,231550,1.558196427822113,0.001,0.001014899064321071
1075,4836,50.0,224,21347.557296663523,241800,31601,-5.379794540000001,231750,1.54414137840271,0.001,0.001296303539420478
1076,4840,50.0,224,21368.223290171474,242000,31626,-5.413128220000001,231950,1.5316237640380859,0.001,0.001291807828238234
1076,4844,50.0,224,21376.864674467593,242200,31642,-5.363231079999999,232150,1.5149273324012755,0.001,0.001197081491118297
1077,4848,50.0,224,21387.593414921314,242400,31660,-5.344501959999999,232350,1.5038594937324523,0.001,0.0016031810187269002
1078,4852,50.0,224,21401.59233591333,242600,31683,-5.359069610000001,232550,1.5225338959693908,0.001,0.001530152551131323
1079,4856,50.0,224,21411.590728189796,242800,31702,-5.36054424,232750,1.5474145913124084,0.001,0.0014283774117939173
1080,4860,50.0,224,21418.492349732667,243000,31712,-5.30637669,232950,1.4981641507148742,0.001,0.0013982078607659787
1081,4864,50.0,224,21421.68875417486,243200,31718,-5.199104869999998,233150,1.5385916471481322,0.001,0.0013637161045335234
1082,4868,50.0,224,21429.131384138018,243400,31730,-5.164037830000002,233350,1.4854357576370238,0.001,0.0017915346450172365
1083,4872,50.0,224,21435.37342891842,243600,31741,-5.16920785,233550,1.5317873930931092,0.001,0.0011606158805079758
1084,4876,50.0,224,21441.830192416906,243800,31751,-5.159588660000001,233750,1.520029833316803,0.001,0.0010452049877494574
1085,4880,50.0,224,21454.48396014422,244000,31774,-5.1736920600000005,233950,1.5068532133102417,0.001,0.0012438272300641985
1086,4884,50.0,224,21463.94351411611,244200,31791,-5.135936780000001,234150,1.5207202243804931,0.001,0.0011264189123176037
1087,4888,50.0,224,21475.8445603922,244400,31808,-5.1716257699999995,234350,1.5627305316925049,0.001,0.0012752355332486332
1087,4892,50.0,224,21487.38235123828,244600,31823,-5.1652508699999995,234550,1.530283007621765,0.001,0.0010525139165110885
1088,4896,50.0,224,21496.200809679925,244800,31838,-5.150016650000001,234750,1.5054940891265869,0.001,0.0012158739403821527
1089,4900,50.0,224,21506.41737605259,245000,31855,-5.145141440000001,234950,1.5152587962150574,0.001,0.0011404629494063557
1090,4904,50.0,224,21524.657449029386,245200,31879,-5.19889455,235150,1.5274468994140624,0.001,0.0012973373872227968
1091,4908,50.0,224,21536.712360851467,245400,31897,-5.18461111,235350,1.5094353199005126,0.001,0.0010037129442207514
1092,4912,50.0,224,21544.094357393682,245600,31911,-5.23219079,235550,1.515010778903961,0.001,0.001054367832839489
1093,4916,50.0,224,21556.680131413043,245800,31931,-5.220527120000001,235750,1.5245323252677918,0.001,0.0012858220282942056
1094,4920,50.0,224,21569.67918405682,246000,31948,-5.239429619999999,235950,1.5062196803092958,0.001,0.0010078826209064572
1095,4924,50.0,224,21581.77100347355,246200,31961,-5.210845409999999,236150,1.5270434403419495,0.001,0.0011813130986411124
1096,4928,50.0,224,21594.449180539697,246400,31980,-5.20047844,236350,1.5346088695526123,0.001,0.00163392125046812
1097,4932,50.0,224,21612.832834955305,246600,32007,-5.2112706200000005,236550,1.5149345421791076,0.001,0.001022402213420719
1098,4936,50.0,224,21620.6262707673,246800,32021,-5.200140589999998,236750,1.5179302525520324,0.001,0.0012963203573599458
1099,4940,50.0,224,21625.452896256,247000,32029,-5.13025643,236950,1.50993319272995,0.001,0.0012253975926432758
1100,4944,50.0,224,21643.634184487164,247200,32049,-5.187103820000001,237150,1.5149274015426635,0.001,0.001234655793523416
1101,4948,50.0,224,21651.606364320964,247400,32062,-5.204650050000001,237350,1.5140813446044923,0.001,0.0013018315192312002
1102,4952,50.0,224,21672.653102133423,247600,32090,-5.2298751,237550,1.540066373348236,0.001,0.001300868169637397
1102,4956,50.0,224,21686.967819396406,247800,32111,-5.247592460000001,237750,1.4740500736236573,0.001,0.0013464575074613094
1103,4960,50.0,224,21707.82886227593,248000,32133,-5.32195112,237950,1.5202560067176818,0.001,0.0015118010179139673
1104,4964,50.0,224,21714.603295981884,248200,32143,-5.348423230000001,238150,1.5082489323616028,0.001,0.0013954306137748062
1105,4968,50.0,224,21720.83557185158,248400,32152,-5.33721258,238350,1.502355661392212,0.001,0.0014449794555548578
1106,4972,50.0,224,21730.87222445011,248600,32169,-5.3595969100000005,238550,1.5147562170028686,0.001,0.0012367790890857578
1107,4976,50.0,224,21738.670973282307,248800,32184,-5.353852280000001,238750,1.5150609922409057,0.001,0.0015776941098738463
1108,4980,50.0,224,21743.125013951212,249000,32193,-5.30155731,238950,1.482265021800995,0.001,0.001697105107596144
1109,4984,50.0,224,21748.80907289684,249200,32204,-5.2769693900000005,239150,1.5054259610176086,0.001,0.0012445431714877486
1110,4988,50.0,224,21765.045330863446,249400,32227,-5.33540544,239350,1.4837737894058227,0.001,0.0014945510413963347
1110,4992,50.0,224,21770.874568082392,249600,32239,-5.3030669800000005,239550,1.5013893842697144,0.001,0.0013033063954208046
1111,4996,50.0,224,21787.745170850307,249800,32263,-5.373628349999999,239750,1.493091378211975,0.001,0.0012544056656770407
1112,5000,50.0,224,21799.865815773606,250000,32281,-5.39436962,239950,1.5043880915641785,0.001,0.0013293902983423323
1113,5004,50.0,224,21805.304530069232,250200,32294,-5.307100909999999,240150,1.508529736995697,0.001,0.0015992818935774266
1114,5008,50.0,224,21818.176341917366,250400,32315,-5.33748822,240350,1.514868152141571,0.001,0.0015500895981676876
1115,5012,50.0,224,21832.814619116485,250600,32333,-5.367692030000001,240550,1.52883287191391,0.001,0.0013729811913799495
1116,5016,50.0,224,21842.9294440113,250800,32348,-5.3800631,240750,1.515961675643921,0.001,0.0014251033042091876
1117,5020,50.0,224,21857.281034033746,251000,32370,-5.399671699999999,240950,1.5051102924346924,0.001,0.0014774011564441026
1118,5024,50.0,224,21875.35152436793,251200,32395,-5.46924302,241150,1.4969484257698058,0.001,0.0010919643403030932
1119,5028,50.0,224,21888.896615933627,251400,32411,-5.454458589999999,241350,1.4995762586593628,0.001,0.0010958812851458789
1119,5032,50.0,224,21898.157455660403,251600,32425,-5.390588289999999,241550,1.4836461782455443,0.001,0.001348921360913664
1120,5036,50.0,224,21916.269218247384,251800,32444,-5.472262730000001,241750,1.5165259957313537,0.001,0.0013297712802886963
1121,5040,50.0,224,21924.313078947365,252000,32454,-5.4970434699999995,241950,1.5045605731010436,0.001,0.0013286268932279199
1122,5044,50.0,224,21939.79467251897,252200,32477,-5.4964184,242150,1.4907282781600952,0.001,0.0013090541516430675
1123,5048,50.0,224,21953.414442051202,252400,32494,-5.498995369999999,242350,1.500546305179596,0.001,0.0015809853095561266
1124,5052,50.0,224,21962.2422070913,252600,32508,-5.433597299999999,242550,1.4984329199790956,0.001,0.0013091201928909868
1125,5056,50.0,224,21972.318852532655,252800,32522,-5.4010349,242750,1.4912600564956664,0.001,0.0019321935437619686
1126,5060,50.0,224,21988.073518306017,253000,32539,-5.34063563,242950,1.4883408117294312,0.001,0.0015159229561686515
1127,5064,50.0,224,22002.69618409127,253200,32559,-5.392211939999999,243150,1.4998317337036133,0.001,0.0011788502126000822
1128,5068,50.0,224,22015.401089880615,253400,32577,-5.42970462,243350,1.4921003293991089,0.001,0.0012603411823511124
1129,5072,50.0,224,22028.748157765716,253600,32595,-5.4293786000000015,243550,1.5210684061050415,0.001,0.0014142624184023589
1130,5076,50.0,224,22039.696684535593,253800,32608,-5.465375239999999,243750,1.495950047969818,0.001,0.00113897375180386
1130,5080,50.0,224,22054.674259390682,254000,32627,-5.49596781,243950,1.4821281957626342,0.001,0.0012968203239142894
1131,5084,50.0,224,22066.05049099028,254200,32641,-5.494986410000001,244150,1.4987787747383117,0.001,0.0012738760653883219
1132,5088,50.0,224,22074.642663918436,254400,32654,-5.4388217,244350,1.4884315037727356,0.001,0.001218411399750039
1133,5092,50.0,224,22094.029051389545,254600,32676,-5.493196919999999,244550,1.485275971889496,0.001,0.001227987284073606
1134,5096,50.0,224,22109.396752443165,254800,32697,-5.408559990000001,244750,1.4928540968894959,0.001,0.00113272188231349
1135,5100,50.0,224,22125.45929506421,255000,32714,-5.367830279999998,244950,1.4757161617279053,0.001,0.0009779933106619865
1136,5104,50.0,224,22145.576554439962,255200,32740,-5.4739415,245150,1.4893057990074157,0.001,0.0013064651959575713
1137,5108,50.0,224,22167.72752298042,255400,32772,-5.475585849999999,245350,1.4944189071655274,0.001,0.0010597012634389101
1138,5112,50.0,224,22187.04834255576,255600,32794,-5.46880251,245550,1.4833404541015625,0.001,0.0010675421054475009
1139,5116,50.0,224,22202.89805978164,255800,32817,-5.476457760000001,245750,1.505461676120758,0.001,0.0011850587581284345
1140,5120,50.0,224,22214.207352794707,256000,32830,-5.438903389999999,245950,1.5063762879371643,0.001,0.0010701179434545339
1141,5124,50.0,224,22219.428165450692,256200,32839,-5.353735969999999,246150,1.452641053199768,0.001,0.0012205192272085697
1142,5128,50.0,224,22233.833777204156,256400,32859,-5.34099433,246350,1.4955515050888062,0.001,0.0010429517587181181
1143,5132,50.0,224,22254.575950592756,256600,32887,-5.419846719999998,246550,1.4965434789657592,0.001,0.0011115687806159257
1143,5136,50.0,224,22259.012268606573,256800,32894,-5.299170289999999,246750,1.453354845046997,0.001,0.0010903087654151023
1144,5140,50.0,224,22275.810402438045,257000,32914,-5.32900443,246950,1.4725859117507936,0.001,0.001136299311183393
1145,5144,50.0,224,22294.08548380062,257200,32937,-5.288225209999999,247150,1.4965624737739562,0.001,0.0011117774061858653
1146,5148,50.0,224,22304.464252796024,257400,32949,-5.2762647,247350,1.493143880367279,0.001,0.0009853871149243787
1147,5152,50.0,224,22321.354780718684,257600,32968,-5.29429897,247550,1.487228455543518,0.001,0.0011051783058792352
1148,5156,50.0,224,22335.49570721388,257800,32988,-5.324688729999999,247750,1.473838198184967,0.001,0.0009588371159043163
1149,5160,50.0,224,22353.16149573028,258000,33009,-5.346262960000001,247950,1.5011520624160766,0.001,0.0012551101495046168
1150,5164,50.0,224,22368.147668082267,258200,33031,-5.332036769999998,248150,1.476333601474762,0.001,0.0009929619252216071
1151,5168,50.0,224,22377.95165231079,258400,33046,-5.298406769999999,248350,1.4585137915611268,0.001,0.0012299040902871638
1152,5172,50.0,224,22392.51509354636,258600,33071,-5.312451440000002,248550,1.4918905925750732,0.001,0.0010319461964536458
1153,5176,50.0,224,22405.253841545433,258800,33096,-5.33588127,248750,1.5156718397140503,0.001,0.0011154955031815916
1153,5180,50.0,224,22419.54227437079,259000,33115,-5.374849729999999,248950,1.479986741542816,0.001,0.0011218699347227811
1154,5184,50.0,224,22438.852952472866,259200,33135,-5.412667889999999,249150,1.5027140140533448,0.001,0.0011195294733624904
1155,5188,50.0,224,22449.757364753634,259400,33152,-5.40165027,249350,1.4726989936828614,0.001,0.0009658748109359294
1156,5192,50.0,224,22461.18155476451,259600,33169,-5.42082824,249550,1.4993174386024475,0.001,0.0010410140140447765
1157,5196,50.0,224,22477.76078274846,259800,33190,-5.497356140000001,249750,1.5328140115737916,0.001,0.0010177398507948965
1158,5200,50.0,224,22490.242939591408,260000,33209,-5.5328525100000014,249950,1.4712933611869812,0.001,0.0011716328305192293
1159,5204,50.0,224,22500.677488099784,260200,33226,-5.443351150000001,250150,1.4968940067291259,0.001,0.0010698630893602968
1160,5208,50.0,224,22508.75740414858,260400,33237,-5.37999677,250350,1.4828995442390442,0.001,0.0011120594292879104
1160,5212,50.0,224,22520.12406527996,260600,33256,-5.373969980000001,250550,1.4716963410377502,0.001,0.0011618043552152812
1161,5216,50.0,224,22538.478102054447,260800,33283,-5.393057879999999,250750,1.4647220277786255,0.001,0.0009427816577954218
1163,5220,50.0,224,22555.57770202309,261000,33303,-5.448748019999999,250950,1.4708336448669435,0.001,0.0009361742192413657
1163,5224,50.0,224,22575.14283376932,261200,33329,-5.5230947399999994,251150,1.4580970072746278,0.001,0.0016052913217572495
1164,5228,50.0,224,22594.3172833547,261400,33355,-5.57107848,251350,1.4751307463645935,0.001,0.001069487815257162
1165,5232,50.0,224,22609.414833646268,261600,33377,-5.53978529,251550,1.4801210403442382,0.001,0.0010993800684809686
1166,5236,50.0,224,22621.671271428466,261800,33396,-5.642168729999998,251750,1.4680579400062561,0.001,0.0009311341034481302
1167,5240,50.0,224,22632.62056592852,262000,33413,-5.649876979999999,251950,1.4627691984176636,0.001,0.0013998204446397722
1168,5244,50.0,224,22643.09003311768,262200,33426,-5.64066884,252150,1.5020145559310913,0.001,0.0013019953900948167
1169,5248,50.0,224,22659.221397280693,262400,33449,-5.655652940000001,252350,1.4801497054100037,0.001,0.0013851628731936217
1169,5252,50.0,224,22664.455036383122,262600,33461,-5.6062974,252550,1.4778526902198792,0.001,0.0012384544918313623
1170,5256,50.0,224,22685.451645638794,262800,33490,-5.62396919,252750,1.4803467249870301,0.001,0.0012017967959400265
1171,5260,50.0,224,22695.48880398646,263000,33505,-5.59383743,252950,1.481473731994629,0.001,0.0015581393835600466
1172,5264,50.0,224,22703.78501969576,263200,33515,-5.5618583799999985,253150,1.476256718635559,0.001,0.0009466387995053083
1173,5268,50.0,224,22717.773687057197,263400,33533,-5.60238961,253350,1.454697082042694,0.001,0.0011763741925824433
1174,5272,50.0,224,22739.479828748852,263600,33556,-5.616357019999999,253550,1.4901334977149963,0.001,0.0010094800975639373
1175,5276,50.0,224,22757.373110253364,263800,33583,-5.653739739999999,253750,1.4795457863807677,0.001,0.0012109285476617515
1175,5280,50.0,224,22765.240698296577,264000,33594,-5.600476900000001,253950,1.4668696403503418,0.001,0.001485116712283343
1176,5284,50.0,224,22780.547062445432,264200,33615,-5.608056130000001,254150,1.4841867613792419,0.001,0.002351269123610109
1177,5288,50.0,224,22791.983248915523,264400,33633,-5.62714377,254350,1.4416176080703735,0.001,0.0009654731291811914
1178,5292,50.0,224,22807.645838052034,264600,33660,-5.615032489999999,254550,1.4631461143493651,0.001,0.0010769114480353892
1179,5296,50.0,224,22824.72953064367,264800,33686,-5.5915215100000015,254750,1.4678847455978394,0.001,0.0012431620166171342
1179,5300,50.0,224,22835.882408827543,265000,33702,-5.57060153,254950,1.4509818363189697,0.001,0.0013855077081825584
1180,5304,50.0,224,22854.273384340107,265200,33725,-5.626696639999999,255150,1.4311207461357116,0.001,0.0014754608506336807
1181,5308,50.0,224,22878.998120203614,265400,33759,-5.7093935,255350,1.4509228205680846,0.001,0.0011955859791487455
1182,5312,50.0,224,22888.206959623843,265600,33778,-5.680874860000002,255550,1.4589451003074645,0.001,0.0010530927940271796
1183,5316,50.0,224,22895.334414176643,265800,33789,-5.606735990000001,255750,1.446591248512268,0.001,0.0011786107881926
1184,5320,50.0,224,22904.94057879597,266000,33802,-5.549116810000002,255950,1.4303891134262086,0.001,0.0010802748054265976
1185,5324,50.0,224,22914.964356198907,266200,33816,-5.5005684100000005,256150,1.430710382461548,0.001,0.0011365736625157297
1185,5328,50.0,224,22935.391674682498,266400,33837,-5.465411349999999,256350,1.3992088437080383,0.001,0.001018647727323696
1186,5332,50.0,224,22951.29725240916,266600,33865,-5.46372948,256550,1.4393864345550538,0.001,0.001065477898810059
1187,5336,50.0,224,22971.271374970675,266800,33890,-5.49804084,256750,1.4178713417053224,0.001,0.0011018352617975324
1188,5340,50.0,224,22986.383759554476,267000,33913,-5.5002514399999995,256950,1.4073001074790954,0.001,0.0012552294658962637
1189,5344,50.0,224,22998.96109731868,267200,33926,-5.50619538,257150,1.3960635685920715,0.001,0.001334730889648199
1190,5348,50.0,224,23023.914496712387,267400,33955,-5.5483775600000005,257350,1.3740910625457763,0.001,0.001081512327073142
1190,5352,50.0,224,23034.497288186103,267600,33978,-5.61426096,257550,1.3835961723327637,0.001,0.0009493900614324957
1191,5356,50.0,224,23058.879187382758,267800,33998,-5.60799711,257750,1.3706024408340454,0.001,0.0010845962382154538
1192,5360,50.0,224,23068.306557703763,268000,34013,-5.595284569999999,257950,1.3963758206367494,0.001,0.0010991725616622716
1193,5364,50.0,224,23079.320677883923,268200,34032,-5.611663799999999,258150,1.3814648628234862,0.001,0.0010977881192229689
1193,5368,50.0,224,23086.71745074168,268400,34042,-5.545819479999999,258350,1.4076382541656494,0.001,0.0013633751892484724
1194,5372,50.0,224,23094.235991429538,268600,34053,-5.48945498,258550,1.3921177673339844,0.001,0.0012222602381370962
1195,5376,50.0,224,23098.40435913205,268800,34061,-5.368319149999999,258750,1.3807042455673217,0.001,0.0010019222734263167
1196,5380,50.0,224,23117.43479964137,269000,34087,-5.44233636,258950,1.3826819968223572,0.001,0.0012134825042448938
1196,5384,50.0,224,23132.85424013436,269200,34105,-5.437846919999999,259150,1.3901199054718019,0.001,0.00104936592746526
1197,5388,50.0,224,23144.165876407176,269400,34122,-5.4167624,259350,1.3900034403800965,0.001,0.0012355432554613799
1198,5392,50.0,224,23153.24467884004,269600,34134,-5.35970908,259550,1.4250403833389282,0.001,0.0009915453800931574
1199,5396,50.0,224,23165.96707873419,269800,34150,-5.3393139000000005,259750,1.3730652356147766,0.001,0.0011336036177817732
1200,5400,50.0,224,23173.74825955555,270000,34161,-5.294298640000001,259950,1.402511212825775,0.001,0.0010141905990894884
1200,5404,50.0,224,23192.816845722497,270200,34187,-5.29155672,260150,1.3794711256027221,0.001,0.001004039557883516
1201,5408,50.0,225,23201.73819219321,270400,34203,-5.19995962,260350,1.3906283569335938,0.001,0.0010467719892039895
1202,5412,50.0,225,23213.32864677161,270600,34222,-5.215857010000001,260550,1.4011373209953308,0.001,0.0010896257869899273
1203,5416,50.0,225,23219.368253897876,270800,34230,-5.19897896,260750,1.4136736035346984,0.001,0.0011210416501853614
1204,5420,50.0,225,23233.617959011346,271000,34252,-5.26536357,260950,1.3805679321289062,0.001,0.0011591430439148098
1205,5424,50.0,225,23251.1788418293,271200,34276,-5.314566749999999,261150,1.4148987483978273,0.001,0.0009419413935393095
1205,5428,50.0,225,23258.111079145223,271400,34285,-5.24656281,261350,1.390632882118225,0.001,0.0011566915293224156
1206,5432,50.0,225,23262.964332271367,271600,34297,-5.19437391,261550,1.3746343922615052,0.001,0.0011478825577069074
1207,5436,50.0,225,23270.619603227824,271800,34313,-5.113773480000001,261750,1.3796698594093322,0.001,0.001213519674493
1208,5440,50.0,225,23284.77815867588,272000,34328,-5.10432279,261950,1.3811991357803344,0.001,0.0011215344979427755
1209,5444,50.0,225,23298.58328955993,272200,34348,-5.1006269799999995,262150,1.3767800068855285,0.001,0.0015259426983539016
