time/total_timesteps,cv/rollout_cv_value,cv/rollout_cv_count,time/episodes,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,train/actor_loss,train/learning_rate,train/n_updates,train/critic_loss
155200,16375.988311201334,22751,3104,-5.63488014,704,220,50.0,1.581305947303772,0.001,145150,0.0056852535856887695
155400,16396.839443854988,22770,3108,-5.584287219999998,705,220,50.0,1.5575130820274352,0.001,145350,0.0048469283408485355
155600,16415.761137343943,22802,3112,-5.613200419999999,706,220,50.0,1.528566083908081,0.001,145550,0.005245372694917023
155800,16424.538845159113,22814,3116,-5.6269139,707,220,50.0,1.5354490661621094,0.001,145750,0.006727323555387557
156000,16442.78437902406,22834,3120,-5.617228180000001,708,220,50.0,1.5189005041122436,0.001,145950,0.007511145290918648
156200,16455.218956895173,22848,3124,-5.641165620000001,709,220,50.0,1.537238507270813,0.001,146150,0.005660370509140193
156400,16478.66511118412,22868,3128,-5.602248069999999,710,220,50.0,1.5054549837112428,0.001,146350,0.0049992660805583
156600,16501.347962196916,22888,3132,-5.59586755,711,220,50.0,1.507538239955902,0.001,146550,0.0057157171703875066
156800,16512.755521137267,22901,3136,-5.572178420000001,712,220,50.0,1.5247014951705933,0.001,146750,0.005591103602200747
157000,16537.203319523484,22924,3140,-5.613161709999999,713,220,50.0,1.498759605884552,0.001,146950,0.005503681525588036
157200,16546.801570963115,22940,3144,-5.589621589999999,714,220,50.0,1.500857377052307,0.001,147150,0.006389416805468499
157400,16560.604866895825,22961,3148,-5.631626140000001,715,220,50.0,1.5107697772979736,0.001,147350,0.005060123368166387
157600,16581.136324599385,22980,3152,-5.645303419999999,716,219,50.0,1.4837162041664123,0.001,147550,0.0051776938932016495
157800,16612.685895156115,23021,3156,-5.717512659999999,717,219,50.0,1.4945521140098572,0.001,147750,0.005516268126666546
158000,16632.814953424037,23039,3160,-5.7515339700000006,718,219,50.0,1.5146280431747436,0.001,147950,0.004576722152996808
158200,16655.53577287495,23059,3164,-5.77972829,719,219,50.0,1.5058610534667969,0.001,148150,0.004283971837721765
158400,16670.020523756742,23079,3168,-5.72995245,720,219,50.0,1.5146527671813965,0.001,148350,0.006306290798820555
158600,16686.55272834003,23094,3172,-5.639606339999999,721,219,50.0,1.5506056785583495,0.001,148550,0.0047672331752255555
158800,16716.622874949127,23122,3176,-5.637879569999999,722,219,50.0,1.5296730399131775,0.001,148750,0.004873634788673371
159000,16739.890673838556,23147,3180,-5.62499136,723,219,50.0,1.4988577675819397,0.001,148950,0.004867005292326212
159200,16759.204304542392,23169,3184,-5.65467687,724,219,50.0,1.4914910531044006,0.001,149150,0.004610404423438012
159400,16787.734047483653,23192,3188,-5.676956949999999,725,219,50.0,1.5305874848365784,0.001,149350,0.004311894620768726
159600,16807.85865760967,23208,3192,-5.6729571299999995,726,219,50.0,1.5332150268554687,0.001,149550,0.004261215825099498
159800,16826.70832497999,23229,3196,-5.7082543900000005,727,219,50.0,1.5289840626716613,0.001,149750,0.005277031525038183
160000,16830.040036920458,23236,3200,-5.63818845,728,219,50.0,1.4986875247955322,0.001,149950,0.0045211627497337755
160200,16853.174883391708,23254,3204,-5.622821309999999,729,219,50.0,1.5288430333137513,0.001,150150,0.00398566328920424
160400,16870.670020900667,23273,3208,-5.6557062500000015,730,219,50.0,1.5383101606369018,0.001,150350,0.00420117620844394
160600,16891.672562725842,23295,3212,-5.585974740000001,731,219,50.0,1.5812923884391785,0.001,150550,0.005330838665831834
160800,16906.812791597098,23313,3216,-5.631634689999999,732,219,50.0,1.5395506381988526,0.001,150750,0.004552205428481102
161000,16916.025101605803,23326,3220,-5.63399918,733,219,50.0,1.5348713159561158,0.001,150950,0.0060952370334416625
161200,16927.5274306722,23338,3224,-5.665846509999999,734,219,50.0,1.5343194317817688,0.001,151150,0.004455663149710745
161400,16950.208833426237,23364,3228,-5.719780470000001,735,219,50.0,1.5456597137451171,0.001,151350,0.0036457289173267783
161600,16962.703572433442,23377,3232,-5.750296170000001,736,219,50.0,1.5569950079917907,0.001,151550,0.005162209200207144
161800,16984.93473220244,23403,3236,-5.874103730000002,737,219,50.0,1.5580860424041747,0.001,151750,0.004539952143095434
162000,17000.165801219642,23424,3240,-5.827809390000002,738,219,50.0,1.537704474925995,0.001,151950,0.00458809089846909
162200,17012.209082577378,23439,3244,-5.811294930000002,739,219,50.0,1.5613202619552613,0.001,152150,0.004430445716716349
162400,17021.843878149986,23449,3248,-5.750111800000001,740,219,50.0,1.5267119646072387,0.001,152350,0.0035629230993799864
162600,17037.004911482334,23471,3252,-5.779082989999999,741,219,50.0,1.5399857091903686,0.001,152550,0.003849483085796237
162800,17044.992239527404,23484,3256,-5.69518726,742,219,50.0,1.5708611702919006,0.001,152750,0.003206444683019072
163000,17058.98262307048,23496,3260,-5.712116950000002,743,219,50.0,1.5708758354187011,0.001,152950,0.006137493988499046
163200,17081.757598843426,23518,3264,-5.72420902,744,219,50.0,1.5799516892433167,0.001,153150,0.0038610033667646347
163400,17085.02509093657,23522,3268,-5.696323270000001,745,219,50.0,1.5567148184776307,0.001,153350,0.004156187698245048
163600,17104.383947357535,23543,3272,-5.752898740000001,746,219,50.0,1.5708103489875793,0.001,153550,0.003180910628288984
163800,17119.41386662051,23559,3276,-5.70918365,747,219,50.0,1.5669906640052795,0.001,153750,0.0036385278846137225
164000,17135.901599742472,23578,3280,-5.69295674,748,219,50.0,1.5707906007766723,0.001,153950,0.004354277539532631
164200,17146.164309814572,23587,3284,-5.62578418,749,219,50.0,1.578618597984314,0.001,154150,0.0029901288193650544
164400,17156.35629782453,23602,3288,-5.59275648,750,219,50.0,1.5753831243515015,0.001,154350,0.003868203468155116
164600,17168.791603911668,23616,3292,-5.56556073,751,218,50.0,1.604933409690857,0.001,154550,0.003234761643689126
164800,17185.32545791194,23638,3296,-5.540670649999999,752,218,50.0,1.5464420866966249,0.001,154750,0.003460283293388784
165000,17194.777124151587,23652,3300,-5.60054824,753,218,50.0,1.5601335597038268,0.001,154950,0.0037254854827187957
165200,17210.670090943575,23669,3304,-5.59840524,754,218,50.0,1.626343114376068,0.001,155150,0.00347912608878687
165400,17225.96581306681,23690,3308,-5.602643999999999,755,218,50.0,1.5506809329986573,0.001,155350,0.0035842446982860565
165600,17237.259436503053,23703,3312,-5.576107000000002,756,218,50.0,1.6095969295501709,0.001,155550,0.0040784797840751705
165800,17256.364260725677,23724,3316,-5.564107560000001,757,218,50.0,1.5957097053527831,0.001,155750,0.0031538447784259915
166000,17262.37093489617,23732,3320,-5.471571300000001,758,218,50.0,1.588688521385193,0.001,155950,0.0035304239159449934
166200,17283.632869448513,23754,3324,-5.433991110000001,759,218,50.0,1.5900919079780578,0.001,156150,0.004085018690675497
166400,17305.477231625468,23781,3328,-5.451836199999998,760,218,50.0,1.5844234943389892,0.001,156350,0.0034858698374591766
166600,17320.039609894156,23798,3332,-5.422286209999999,761,218,50.0,1.5505075168609619,0.001,156550,0.0043257265887223185
166800,17344.414513029158,23832,3336,-5.38979025,762,218,50.0,1.5690805053710937,0.001,156750,0.00386078737443313
167000,17363.215435750782,23859,3340,-5.419437350000001,763,218,50.0,1.5748985409736633,0.001,156950,0.0036076432187110187
167200,17371.098589207977,23876,3344,-5.39075093,764,218,50.0,1.5820933866500855,0.001,157150,0.0037919836724177
167400,17389.260500255972,23901,3348,-5.4765931399999985,765,218,50.0,1.5707025599479676,0.001,157350,0.004140324101317674
167600,17408.542628891766,23921,3352,-5.4875491,766,218,50.0,1.561304280757904,0.001,157550,0.0035911876545287667
167800,17425.871088247746,23942,3356,-5.51989186,767,218,50.0,1.5772892594337464,0.001,157750,0.003030218821950257
168000,17435.20214961469,23953,3360,-5.464640480000001,768,218,50.0,1.5816908550262452,0.001,157950,0.004232751538511366
168200,17451.262743268162,23972,3364,-5.45410431,768,218,50.0,1.5915624618530273,0.001,158150,0.0023962927074171604
168400,17465.96070222929,23990,3368,-5.53770192,769,218,50.0,1.5915881204605102,0.001,158350,0.004264369730371982
168600,17485.96898240596,24015,3372,-5.520724609999999,770,218,50.0,1.5785111618041991,0.001,158550,0.0036778455646708608
168800,17503.7428817451,24042,3376,-5.563975699999999,771,218,50.0,1.599474422931671,0.001,158750,0.006673687724396586
169000,17520.42442091927,24059,3380,-5.582131360000001,772,218,50.0,1.5665959548950195,0.001,158950,0.003085457123816013
169200,17537.88615952432,24079,3384,-5.629924440000001,773,218,50.0,1.5972580552101134,0.001,159150,0.003852053424343467
169400,17548.188297968358,24096,3388,-5.63100278,774,218,50.0,1.5863831043243408,0.001,159350,0.003413631620351225
169600,17568.025071728975,24122,3392,-5.649374060000001,775,218,50.0,1.592838499546051,0.001,159550,0.0027883165632374583
169800,17581.168456513435,24144,3396,-5.64825829,776,218,50.0,1.6212453937530518,0.001,159750,0.0035620419913902877
170000,17596.521035600454,24171,3400,-5.68215493,777,218,50.0,1.6292937326431274,0.001,159950,0.003032894611824304
170200,17608.101784192026,24193,3404,-5.672732230000001,778,218,50.0,1.5680153822898866,0.001,160150,0.0028006932383868844
170400,17613.780130263418,24204,3408,-5.65580255,779,218,50.0,1.6158609318733215,0.001,160350,0.004210537280887366
170600,17624.107247300446,24218,3412,-5.651211440000001,780,218,50.0,1.642549593448639,0.001,160550,0.003196307143662125
170800,17631.626379672438,24230,3416,-5.571601350000001,781,218,50.0,1.613968744277954,0.001,160750,0.003166582849808037
171000,17638.24723647535,24243,3420,-5.648121470000001,782,218,50.0,1.6025929832458496,0.001,160950,0.003395915806759149
171200,17654.59271236509,24265,3424,-5.693815400000001,783,218,50.0,1.6374775886535644,0.001,161150,0.003412545283790678
171400,17658.229469671845,24275,3428,-5.580623579999999,784,218,50.0,1.612086625099182,0.001,161350,0.004550140025094152
171600,17674.46940280497,24299,3432,-5.590625659999998,785,218,50.0,1.6013030362129212,0.001,161550,0.002795428533572704
171800,17683.295292411,24314,3436,-5.507846320000001,786,218,50.0,1.6103539299964904,0.001,161750,0.002963350841309875
172000,17689.842183005065,24327,3440,-5.44750229,787,218,50.0,1.624424591064453,0.001,161950,0.0030993553576990963
172200,17694.390063419938,24337,3444,-5.415578879999999,788,218,50.0,1.6529896020889283,0.001,162150,0.003834638982079923
172400,17704.53069414571,24351,3448,-5.362660160000001,789,218,50.0,1.6207846260070802,0.001,162350,0.0032428252208046614
172600,17712.326322682202,24368,3452,-5.333064380000001,790,218,50.0,1.6149357628822327,0.001,162550,0.0036258307821117343
172800,17732.75832569599,24394,3456,-5.326191100000001,791,218,50.0,1.6423689341545105,0.001,162750,0.003499841270968318
173000,17748.376667924225,24414,3460,-5.393959799999999,792,218,50.0,1.5983675146102905,0.001,162950,0.0026142188173253087
173200,17766.32717243582,24434,3464,-5.41615224,793,218,50.0,1.6132904171943665,0.001,163150,0.0029040397936478256
173400,17775.441881280392,24451,3468,-5.36115072,795,218,50.0,1.5950228118896483,0.001,163350,0.0029206244787201283
173600,17781.473927542567,24461,3472,-5.311573730000001,796,217,50.0,1.6437520623207091,0.001,163550,0.0031903935060836374
173800,17799.347833331674,24487,3476,-5.31527423,797,217,50.0,1.6229879903793334,0.001,163750,0.003403929769992828
174000,17810.52211035788,24497,3480,-5.273502000000001,798,217,50.0,1.6015968704223633,0.001,163950,0.0034642646252177655
174200,17832.34273955971,24520,3484,-5.26016095,799,217,50.0,1.6321397089958192,0.001,164150,0.0023594024684280156
174400,17852.18631695211,24546,3488,-5.27051051,800,217,50.0,1.6281871867179871,0.001,164350,0.0030616331845521928
174600,17867.647301219404,24569,3492,-5.27606045,801,217,50.0,1.6270066022872924,0.001,164550,0.0029545399267226456
174800,17872.11298647523,24578,3496,-5.25029832,802,217,50.0,1.600881245136261,0.001,164750,0.004495019218884408
175000,17879.251967415214,24590,3500,-5.18533089,803,217,50.0,1.627111029624939,0.001,164950,0.0028589394479058682
175200,17909.027045484632,24615,3504,-5.26249632,804,217,50.0,1.6330335903167725,0.001,165150,0.003106247470714152
175400,17914.646323461086,24628,3508,-5.22780548,805,217,50.0,1.6551051044464111,0.001,165350,0.0039002497447654604
175600,17936.796714395285,24649,3512,-5.24779226,806,217,50.0,1.6215719437599183,0.001,165550,0.002694809294771403
175800,17953.697116605937,24672,3516,-5.31859652,807,217,50.0,1.6176262664794923,0.001,165750,0.0023520137532614172
176000,17966.92896657437,24687,3520,-5.31612527,808,217,50.0,1.6384706902503967,0.001,165950,0.0023249099438544365
176200,17990.451984975487,24714,3524,-5.28920502,809,217,50.0,1.666962296962738,0.001,166150,0.0035358284437097607
176400,18004.035780712962,24731,3528,-5.31407665,810,217,50.0,1.6301901316642762,0.001,166350,0.00254331445787102
176600,18011.855822179466,24748,3532,-5.273345219999999,811,217,50.0,1.6083066773414612,0.001,166550,0.002984819549601525
176800,18018.92537470907,24758,3536,-5.2645461299999985,812,217,50.0,1.626429831981659,0.001,166750,0.003227969850413501
177000,18039.683664552867,24779,3540,-5.29941149,813,217,50.0,1.6603847432136536,0.001,166950,0.0029056735849007963
177200,18062.65116303414,24805,3544,-5.3891282899999995,814,217,50.0,1.6371341514587403,0.001,167150,0.002894920816179365
177400,18071.78274922073,24820,3548,-5.3698596,815,217,50.0,1.6186103987693787,0.001,167350,0.0027104825247079136
177600,18102.843962494284,24850,3552,-5.4597686900000015,816,217,50.0,1.6391354966163636,0.001,167550,0.004060426321811974
177800,18117.74842455983,24867,3556,-5.44324492,816,217,50.0,1.6434744811058044,0.001,167750,0.0024416699167340993
178000,18132.52196493745,24888,3560,-5.413209580000001,817,217,50.0,1.6435583209991456,0.001,167950,0.0036487795575521884
178200,18146.81808776036,24906,3564,-5.353469670000001,818,217,50.0,1.6003370237350465,0.001,168150,0.00293351280502975
178400,18155.254105515778,24920,3568,-5.376830390000001,819,217,50.0,1.6507417917251588,0.001,168350,0.0033028499991633
178600,18182.57876130566,24952,3572,-5.476152720000001,820,217,50.0,1.641744294166565,0.001,168550,0.0028957803477533163
178800,18189.236759018153,24965,3576,-5.390827010000001,821,217,50.0,1.6049759101867676,0.001,168750,0.0022529062861576677
179000,18214.31246560067,24991,3580,-5.472775200000001,822,217,50.0,1.638619565963745,0.001,168950,0.002631122770253569
179200,18228.04455788806,25012,3584,-5.468553600000002,823,217,50.0,1.637699646949768,0.001,169150,0.003803673298098147
179400,18248.714060980827,25035,3588,-5.4793044,824,217,50.0,1.6330186772346496,0.001,169350,0.0031312869023531675
179600,18268.62787232548,25053,3592,-5.445913100000001,825,217,50.0,1.6439631223678588,0.001,169550,0.002329078845214099
179800,18280.242159534246,25070,3596,-5.471065960000001,826,217,50.0,1.6497487688064576,0.001,169750,0.003033975758589804
180000,18291.88863389939,25084,3600,-5.47777,827,217,50.0,1.6382231497764588,0.001,169950,0.00334699405124411
180200,18298.587857082486,25096,3604,-5.361443119999999,828,217,50.0,1.6525944542884827,0.001,170150,0.002900154124945402
180400,18316.556414104998,25117,3608,-5.404066460000001,829,217,50.0,1.6375474047660827,0.001,170350,0.0028260912676341832
180600,18330.757107127458,25138,3612,-5.42603348,830,217,50.0,1.6323805904388429,0.001,170550,0.003170676229055971
180800,18353.085273507982,25158,3616,-5.424043350000001,831,217,50.0,1.6304810619354249,0.001,170750,0.0027278450480662285
181000,18364.29227504134,25173,3620,-5.385271600000001,832,217,50.0,1.6148637700080872,0.001,170950,0.005562151945196092
181200,18370.586755640805,25186,3624,-5.33978995,833,217,50.0,1.6498020839691163,0.001,171150,0.00298842741176486
181400,18400.41080616042,25216,3628,-5.3997841399999995,834,217,50.0,1.62187175989151,0.001,171350,0.0025930934748612344
181600,18418.990424595773,25240,3632,-5.439648039999998,835,217,50.0,1.64692631483078,0.001,171550,0.002599459115881473
181800,18440.88243426755,25263,3636,-5.4852713799999995,836,217,50.0,1.664215476512909,0.001,171750,0.003102425909601152
182000,18454.183036014438,25283,3640,-5.4823194,837,217,50.0,1.6529593348503113,0.001,171950,0.003543639462441206
182200,18473.845146041363,25305,3644,-5.45168898,838,217,50.0,1.6186452198028565,0.001,172150,0.0023913718666881325
182400,18487.761377744377,25318,3648,-5.456090220000001,839,217,50.0,1.6174516439437867,0.001,172350,0.0025294268876314163
182600,18504.276607651263,25337,3652,-5.39680823,840,217,50.0,1.6485956501960755,0.001,172550,0.0030851806537248194
182800,18507.599121969193,25345,3656,-5.34987842,841,217,50.0,1.6315667462348937,0.001,172750,0.0031019978155381977
183000,18520.68625477329,25366,3660,-5.3710451100000025,842,217,50.0,1.6174547481536865,0.001,172950,0.0023814984457567333
183200,18532.344687588513,25383,3664,-5.403090029999999,842,217,50.0,1.6346500277519227,0.001,173150,0.002546576806344092
183400,18554.790182907134,25411,3668,-5.440197999999999,843,217,50.0,1.6462252020835877,0.001,173350,0.002657781585585326
183600,18558.74093028158,25420,3672,-5.35278432,844,217,50.0,1.6339233779907227,0.001,173550,0.0032527172728441657
183800,18575.350660979748,25445,3676,-5.42042995,845,217,50.0,1.621941740512848,0.001,173750,0.0032822267804294824
184000,18599.709876187146,25468,3680,-5.38311211,846,217,50.0,1.6370738911628724,0.001,173950,0.003716995781287551
184200,18625.187956660986,25493,3684,-5.41193709,847,217,50.0,1.6093898963928224,0.001,174150,0.00326204625191167
184400,18635.802813183516,25507,3688,-5.36962788,848,217,50.0,1.6228759121894836,0.001,174350,0.00294560506939888
184600,18642.423417299986,25515,3692,-5.32801033,849,217,50.0,1.628361542224884,0.001,174550,0.003289821418002248
184800,18653.361737810075,25530,3696,-5.305935160000001,850,217,50.0,1.604883108139038,0.001,174750,0.0023994413972832263
185000,18672.85302843526,25549,3700,-5.33826061,851,217,50.0,1.6021620917320252,0.001,174950,0.002868762891739607
185200,18704.763822361827,25579,3704,-5.442757330000001,852,217,50.0,1.6469203066825866,0.001,175150,0.0038811783865094185
185400,18715.667222667485,25594,3708,-5.414402840000001,853,217,50.0,1.650147364139557,0.001,175350,0.003963212347589434
185600,18727.920926261693,25610,3712,-5.394899870000001,854,217,50.0,1.6177557301521301,0.001,175550,0.003412829148583114
185800,18754.059923887253,25637,3716,-5.424016750000001,855,217,50.0,1.6343423223495483,0.001,175750,0.0042926583671942355
186000,18776.068190660328,25660,3720,-5.455593799999999,856,217,50.0,1.6555428671836854,0.001,175950,0.002601190221030265
186200,18794.678438343108,25683,3724,-5.531518050000002,857,217,50.0,1.620505530834198,0.001,176150,0.003100282517261803
186400,18808.110450215638,25697,3728,-5.492811190000002,858,217,50.0,1.609182231426239,0.001,176350,0.0028282373957335947
186600,18832.141320932657,25720,3732,-5.51586452,859,217,50.0,1.6349551033973695,0.001,176550,0.0036563898157328367
186800,18857.070820569992,25742,3736,-5.52145839,860,217,50.0,1.647746865749359,0.001,176750,0.0029849647427909074
187000,18877.90515171364,25767,3740,-5.513847030000001,861,217,50.0,1.6377722668647765,0.001,176950,0.0029750268533825872
187200,18895.069554980844,25787,3744,-5.510793689999998,862,217,50.0,1.6408995032310485,0.001,177150,0.0024247908545657992
187400,18913.474531877786,25805,3748,-5.524445409999999,863,217,50.0,1.636844928264618,0.001,177350,0.0029902100097388027
187600,18934.77742121741,25826,3752,-5.54941955,864,217,50.0,1.650513322353363,0.001,177550,0.0030669243959710003
187800,18942.44631708786,25837,3756,-5.544886149999999,865,217,50.0,1.6179170632362365,0.001,177750,0.004249306709971279
188000,18961.635343451053,25859,3760,-5.518208950000001,866,217,50.0,1.6320327091217042,0.001,177950,0.0026879918365739284
188200,18974.028742529452,25879,3764,-5.505278969999999,867,217,50.0,1.6545920372009277,0.001,178150,0.0033239573729224505
188400,18991.87909128517,25909,3768,-5.49795039,868,216,50.0,1.667605731487274,0.001,178350,0.002542140567675233
188600,19008.05870745331,25928,3772,-5.549158159999999,869,216,50.0,1.6606765055656434,0.001,178550,0.0029090069537051023
188800,19018.1628459692,25944,3776,-5.48789305,870,216,50.0,1.6259820032119752,0.001,178750,0.002609887954313308
189000,19035.894638121128,25962,3780,-5.47107785,871,216,50.0,1.6414510083198548,0.001,178950,0.003611954057123512
189200,19052.210765395314,25980,3784,-5.433903999999999,872,216,50.0,1.6470572185516357,0.001,179150,0.002481103192549199
189400,19086.397120207548,26012,3788,-5.523543619999999,873,216,50.0,1.643949477672577,0.001,179350,0.0020858140557538716
189600,19109.254259932786,26037,3792,-5.58754398,874,216,50.0,1.648860297203064,0.001,179550,0.0037412998476065696
189800,19122.580042771995,26054,3796,-5.6056593,874,216,50.0,1.631002788543701,0.001,179750,0.002992744850926101
190000,19147.487593922764,26086,3800,-5.623171149999999,875,216,50.0,1.6545215606689454,0.001,179950,0.0031209108466282486
190200,19164.088561676443,26106,3804,-5.5554890499999985,876,216,50.0,1.6305319738388062,0.001,180150,0.0034359891572967173
190400,19172.371064305305,26118,3808,-5.55050943,877,216,50.0,1.6457960891723633,0.001,180350,0.002794932536780834
190600,19184.045129701495,26137,3812,-5.553374909999999,878,216,50.0,1.6476642966270447,0.001,180550,0.003439851903822273
190800,19191.514098919928,26148,3816,-5.456559229999999,879,216,50.0,1.6284981966018677,0.001,180750,0.004094014649745077
191000,19217.43276707828,26177,3820,-5.522413040000001,880,216,50.0,1.6132794189453126,0.001,180950,0.0026374711375683545
191200,19224.733530241996,26189,3824,-5.43266379,881,216,50.0,1.6401193809509278,0.001,181150,0.002919660466723144
191400,19232.156679745764,26198,3828,-5.39528964,882,216,50.0,1.6204157972335815,0.001,181350,0.0033111385628581047
191600,19260.56652103737,26227,3832,-5.41898519,883,216,50.0,1.6416441917419433,0.001,181550,0.0025604829285293816
191800,19275.88101316616,26249,3836,-5.381049969999999,884,216,50.0,1.6149584650993347,0.001,181750,0.0029963446920737626
192000,19293.687037304044,26272,3840,-5.37511138,885,216,50.0,1.6340593123435974,0.001,181950,0.0035225802985951304
192200,19310.126311983913,26289,3844,-5.352333479999999,886,216,50.0,1.6266401433944702,0.001,182150,0.0030963212181814013
192400,19321.043199300766,26310,3848,-5.3658518399999995,887,216,50.0,1.6510031986236573,0.001,182350,0.0038269643345847726
192600,19330.801246833056,26323,3852,-5.29182809,888,216,50.0,1.634564220905304,0.001,182550,0.003188404159154743
192800,19343.808529492468,26343,3856,-5.3405651899999995,889,216,50.0,1.654891917705536,0.001,182750,0.002840955725405365
193000,19351.3040195778,26355,3860,-5.283164500000002,890,216,50.0,1.6647500348091127,0.001,182950,0.003254977751057595
193200,19369.997644670308,26375,3864,-5.29269769,891,216,50.0,1.6272093200683593,0.001,183150,0.0027274515852332114
193400,19382.33526692167,26389,3868,-5.23437385,892,216,50.0,1.6495155549049378,0.001,183350,0.004074807651340962
193600,19390.683059424162,26402,3872,-5.19444317,893,216,50.0,1.592536928653717,0.001,183550,0.0037075265473686158
193800,19403.291706889868,26415,3876,-5.18288887,894,216,50.0,1.6424546003341676,0.001,183750,0.00288456178503111
194000,19414.453845351934,26430,3880,-5.16759083,895,216,50.0,1.6326141047477722,0.001,183950,0.0031055406841915103
194200,19428.945927444845,26448,3884,-5.1812093400000006,896,216,50.0,1.6672763180732728,0.001,184150,0.0029221015726216136
194400,19441.295797210187,26463,3888,-5.0817828,897,216,50.0,1.6624878168106079,0.001,184350,0.003449129848740995
194600,19458.982203979045,26481,3892,-5.06143012,898,216,50.0,1.636263644695282,0.001,184550,0.003468179730698466
194800,19482.853019692004,26501,3896,-5.1005503700000006,899,216,50.0,1.6394895100593567,0.001,184750,0.002419416778720915
195000,19510.165420461446,26529,3900,-5.08695391,900,216,50.0,1.6343044972419738,0.001,184950,0.003632243415340781
195200,19520.771758731455,26543,3904,-5.08025509,900,216,50.0,1.6764407014846803,0.001,185150,0.002694011481944472
195400,19544.198014404625,26567,3908,-5.127427750000001,901,216,50.0,1.6327741765975952,0.001,185350,0.00397155990358442
195600,19557.985864352435,26584,3912,-5.105473770000001,902,216,50.0,1.629777853488922,0.001,185550,0.0035481662978418173
195800,19577.2658816427,26604,3916,-5.15912822,903,216,50.0,1.65561772108078,0.001,185750,0.002871897201985121
196000,19594.474923543632,26633,3920,-5.09135051,904,216,50.0,1.615783441066742,0.001,185950,0.0022449110157322138
196200,19612.6068819426,26657,3924,-5.156297909999999,905,216,50.0,1.6395058941841125,0.001,186150,0.0033019925490953028
196400,19635.218994498253,26685,3928,-5.2054582499999995,906,216,50.0,1.6184896063804626,0.001,186350,0.0031805290724150836
196600,19643.474185153842,26703,3932,-5.122192119999999,907,216,50.0,1.632234389781952,0.001,186550,0.0034505593101494016
196800,19656.995965234935,26721,3936,-5.12032172,908,216,50.0,1.6276523208618163,0.001,186750,0.002972191171720624
197000,19678.95391777903,26749,3940,-5.1284722799999996,909,216,50.0,1.6546435570716858,0.001,186950,0.009315457278862595
197200,19702.50011587143,26775,3944,-5.209960590000001,910,216,50.0,1.6295285630226135,0.001,187150,0.003186783555429429
197400,19718.56991026178,26794,3948,-5.19260342,911,216,50.0,1.6240506505966186,0.001,187350,0.0034072485193610193
197600,19731.27610693127,26809,3952,-5.20688739,912,216,50.0,1.6309885954856873,0.001,187550,0.0024875124800018966
197800,19749.160245604813,26831,3956,-5.2289875299999995,913,216,50.0,1.6205807948112487,0.001,187750,0.002356587175745517
198000,19760.88148266077,26847,3960,-5.258880709999999,914,216,50.0,1.6562784957885741,0.001,187950,0.0038033560733310877
198200,19780.97249498591,26867,3964,-5.28580844,915,216,50.0,1.6536672139167785,0.001,188150,0.0027162155811674893
198400,19789.15685693547,26880,3968,-5.291154599999999,916,216,50.0,1.6254732060432433,0.001,188350,0.002681514916475862
198600,19803.805954694748,26898,3972,-5.3391328399999995,917,216,50.0,1.6194389081001281,0.001,188550,0.0026177685032598673
198800,19825.484454214573,26920,3976,-5.418181000000001,918,216,50.0,1.6339028072357178,0.001,188750,0.002562434948049486
199000,19836.965202517807,26938,3980,-5.42739129,919,216,50.0,1.646565499305725,0.001,188950,0.002963892585830763
199200,19853.975367773324,26958,3984,-5.4449403300000006,920,216,50.0,1.6462685799598693,0.001,189150,0.003037443119101226
199400,19861.517065487802,26969,3988,-5.426430690000001,921,216,50.0,1.6513931345939636,0.001,189350,0.0028393182647414505
199600,19875.71932311356,26986,3992,-5.445509929999999,922,216,50.0,1.6286616802215577,0.001,189550,0.0026722790487110613
199800,19894.180731147528,27009,3996,-5.439544830000001,923,216,50.0,1.6461763262748719,0.001,189750,0.002274966900004074
200000,19898.093235027045,27015,4000,-5.3716224000000015,924,216,50.0,1.6304351234436034,0.001,189950,0.002731167657766491
200200,19908.742911372334,27029,4004,-5.362976440000001,924,216,50.0,1.6285441255569457,0.001,190150,0.0022903925855644047
200400,19929.621346518397,27055,4008,-5.3893236999999985,925,216,50.0,1.6537227892875672,0.001,190350,0.004597221578005701
200600,19939.882868427783,27068,4012,-5.38254409,926,216,50.0,1.6234596276283264,0.001,190550,0.0029747366020455956
200800,19956.407829333097,27088,4016,-5.40907731,927,216,50.0,1.6248354768753053,0.001,190750,0.002545169247314334
201000,19972.366596851498,27111,4020,-5.40476249,928,216,50.0,1.6369653415679932,0.001,190950,0.0031849009613506498
201200,19993.498924609274,27137,4024,-5.437632740000001,929,216,50.0,1.626553099155426,0.001,191150,0.0020367624855134638
201400,20003.950691509992,27152,4028,-5.418276699999999,930,216,50.0,1.5953773641586304,0.001,191350,0.003048952827230096
201600,20018.755922600627,27172,4032,-5.434351469999999,931,216,50.0,1.6271570062637328,0.001,191550,0.0027158130216412245
201800,20029.218075826764,27187,4036,-5.40437626,932,216,50.0,1.6143689584732055,0.001,191750,0.0028859315591398624
202000,20050.740513835102,27212,4040,-5.449758080000001,933,216,50.0,1.6256453132629394,0.001,191950,0.0024891064618714153
202200,20076.895582985133,27237,4044,-5.469089299999999,934,216,50.0,1.622266891002655,0.001,192150,0.0023530534957535566
202400,20088.404594786465,27253,4048,-5.4932015000000005,935,216,50.0,1.592056016921997,0.001,192350,0.0019409299921244383
